Frame number,Original,Translation,Count,Part of,Files,File count
77,Swim Speed,Velocità di Nuoto,8,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
82,BASIC SPEED,VELOCITA' BASE,2,,Animal Companion,1
83,HEALTH,SALUTE,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
84,hp,pf,36,,"Animal Companion, Character Info, Combat, Barbarian - Character Info, Monk - Combat, Ranger - Character Info, Ranger - Combat",7
87,Non-lethal,Non-letali,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
88,Wounds,Ferite,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
89,Dying,Morente,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
90,Unconcious,Inconscio,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
91,Stable,Stabile,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
92,HIT POINTS,PUNTI FERITA,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
93,COMBAT ABILITIES,ABILITA' di COMBATTIMENTO,6,,"Animal Companion, Combat, Monk - Combat",3
94,DEFENCE,DIFESA ,2,,Animal Companion,1
98,Damage Reduction,Riduzione del Danno,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
99,Spell Resistance,Resistenza agli Incantesimi,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
100,ARMOUR CLASS,CLASSE ARMATURA,22,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
101,FLAT-FOOTED ARMOUR CLASS,,6,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
101,FLAT-FOOTED,CLASSE ARMATURA,6,FLAT-FOOTED ARMOUR CLASS,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
101,ARMOUR CLASS,DA IMPREPARATO,6,FLAT-FOOTED ARMOUR CLASS,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
102,TOUCH ARMOUR CLASS,,6,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
102,TOUCH,CLASSE ARMATURA,6,TOUCH ARMOUR CLASS,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
102,ARMOUR CLASS,A CONTATTO,6,TOUCH ARMOUR CLASS,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
103,AC,CA,60,,"Animal Companion, Combat, Inventory 2, Inventory, Paladin, Wild Shape, Monk - Combat, Monk, Ranger - Combat",9
104,Temp AC,CA Temporanea,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
122,Armour|& Shield,Armatura|& Scudo,2,,Animal Companion,1
127,EFFECTS,EFFETTI,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
128,SAVING THROWS,TIRI SALVEZZA,2,,Animal Companion,1
129,Evasion,Eludere,12,,"Animal Companion, Combat, Rogue, Monk - Combat, Monk, Ranger - Combat",6
130,Endurance,Resistenza ,8,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
131,WILL,VOL,10,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
132,REF,RIF,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
133,FORT,TEM,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
137,WIS,SAG,102,,"Animal Companion, Character Info, Cleric, Combat, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Monk - Combat, Monk, Ranger - Archery, Ranger - Character Info, Ranger - Combat, Ranger - Two-weapon fighting, Ranger",14
138,WILL SAVE,,5,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
138,WILL,SALVEZZA DI,5,WILL SAVE,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
138,SAVE,VOLONTA',5,WILL SAVE,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
139,REFLEX SAVE,,6,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
139,REFLEX,SALVEZZA DI,6,REFLEX SAVE,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
139,SAVE,RIFLESSI,6,REFLEX SAVE,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
145,Base Save,Salvezza base,4,,Animal Companion,1
147,Temp,Temporaneo,12,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
149,FORTITUDE SAVE,,6,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
149,FORTITUDE,SALVEZZA DI,6,FORTITUDE SAVE,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
149,SAVE,TEMPRA,6,FORTITUDE SAVE,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
151,CON,COS,36,,"Animal Companion, Character Info, Combat, Barbarian - Character Info, Wild Shape, Monk - Combat, Ranger - Character Info, Ranger - Combat",8
153,COMBAT MANEUVRE|DEFENCE,,1,,Animal Companion,1
153,COMBAT MANEUVRE,DIFESA DA,1,COMBAT MANEUVRE|DEFENCE,Animal Companion,1
153,DEFENCE,MANOVRA in COMBATTIMENTO,1,COMBAT MANEUVRE|DEFENCE,Animal Companion,1
183,Natural|Armour,Armatura|Naturale,10,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
189,SAVES,TIRI SALVEZZA,10,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
246,COMBAT MANEUVRES,MANOVRA in COMBATTIMENTO,2,,Animal Companion,1
248,SPEED,VELOCITA' ,16,,"Animal Companion, Combat, Wild Shape, Monk - Combat, Ranger - Combat",5
249,INITIATIVE,INIZIATIVA,8,,"Animal Companion, Combat, Monk - Combat, Ranger - Combat",4
283,COMBAT MANEUVRE|BONUS,,1,,Animal Companion,1
283,COMBAT MANEUVRE,BONUS A MANOVRA,1,COMBAT MANEUVRE|BONUS,Animal Companion,1
283,BONUS,IN COMBATTIMENTO,1,COMBAT MANEUVRE|BONUS,Animal Companion,1
284,PORTRAIT,RITRATTO,4,,"Animal Companion, Wild Shape",2
285,SURVIVAL,SOPRAVVIVENZA,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
286,Trained,Con addestramento,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
287,Track,Seguire tracce,14,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Archery, Ranger - Character Info, Ranger - Two-weapon fighting, Ranger",7
288,TRICKS / FEATS / SPECIAL ABILITIES,TRUCCHI / TALENTI / CAPACITA' SPECIALI,2,,Animal Companion,1
289,SKILLS,ABILITA',8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
290,"Racial, Feats","Talenti, Razziali",2,,Animal Companion,1
300,Ranks,Gradi,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
301,Swim,Nuotare,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
302,Survival,Sopravvivenza,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
303,Stealth,Furtività,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
304,Sense Motive,Intuizione,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
305,Perception,Percezione,10,,"Animal Companion, Character Info, Rogue, Barbarian - Character Info, Ranger - Character Info",5
306,Fly,Volare,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
307,Escape Artist,Artista della fuga,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
308,Climb,Scalare,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
309,Acrobatics,Acrobazia,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
310,EQUIPMENT,EQUIPAGGIAMENTO,6,,"Animal Companion, Inventory 2, Inventory",3
311,ABILITIES,STATISTICHE,10,,"Animal Companion, Character Info, Barbarian - Character Info, Wild Shape, Ranger - Character Info",5
312,MALE,MASCHIO,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
313,FEMALE,FEMMINA,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
314,EVIL,MALVAGIO,18,,"Animal Companion, Character Info, Cleric, Paladin, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Ranger - Character Info",8
315,GOOD,BUONO,18,,"Animal Companion, Character Info, Cleric, Paladin, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Ranger - Character Info",8
316,CHAOTIC,CAOTICO,18,,"Animal Companion, Character Info, Cleric, Paladin, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Ranger - Character Info",8
317,LAWFUL,LEGALE,18,,"Animal Companion, Character Info, Cleric, Paladin, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Ranger - Character Info",8
318,Ability Modifier = (Total Ability Score - 10) ÷ 2,Modificatore di Statistica = (Punteggio Statist. Totale - 10) ÷ 2,4,,"Animal Companion, Wild Shape",2
321,Height,Altezza,2,,Animal Companion,1
322,lb,Kg,58,,"Animal Companion, Inventory 2, Inventory, Party Funds",4
323,Creature|Level,Livello|Della creatura,2,,Animal Companion,1
324,Age,Età,2,,Animal Companion,1
325,Weight,Peso,20,,"Animal Companion, Inventory 2, Inventory, Party Funds",4
326,Subtype,Sottotipo,2,,Animal Companion,1
327,Creature Type,Tipo di creatura,6,,"Animal Companion, Druid (Animal Companion), Wild Shape",3
328,XP,Esperienza,8,,"Animal Companion, Character Info, Barbarian - Character Info, Ranger - Character Info",4
329,Creature Name,Nome della creatura,2,,Animal Companion,1
330,HIT|DICE,DADO|VITA,2,,Animal Companion,1
331,SUMMONED CREATURE,CREATURA EVOCATA,2,,Animal Companion,1
332,ANIMAL COMPANION,COMPAGNO ANIMALE,12,,"Animal Companion, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",6
333,MOUNT,CAVALCATURA,2,,Animal Companion,1
334,FAMILIAR,FAMIGLIO,4,,"Animal Companion, Wizard",2
335,CHA,CAR,92,,"Animal Companion, Bard, Character Info, Cleric, Paladin, Sorcerer, Barbarian - Character Info, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Character Info, Ranger - Two-weapon fighting, Ranger",13
339,INT,INT,76,,"Animal Companion, Character Info, Rogue, Wizard, Barbarian - Character Info, Ranger - Character Info",6
347,Temp|Bonus,Bonus|Temporaneo,4,,"Animal Companion, Wild Shape",2
348,Item|Bonus,Bonus|Dell'oggetto,10,,"Animal Companion, Character Info, Barbarian - Character Info, Wild Shape, Ranger - Character Info",5
349,Ability|Modifier,Modificatore|Della statist.,10,,"Animal Companion, Character Info, Barbarian - Character Info, Wild Shape, Ranger - Character Info",5
350,Ability|Score,Punteggio|Della statist.,10,,"Animal Companion, Character Info, Barbarian - Character Info, Wild Shape, Ranger - Character Info",5
352,Level,Livello,86,,"Bard, Character Info, Cleric, Fighter, Barbarian - Character Info, Druid (Domain), Monk, Ranger - Archery, Ranger - Character Info, Ranger - Two-weapon fighting, Ranger",11
359,Cause an enemy to die of joy or sorrow,Provoca la morte di un nemico per gioia o tristezza,2,,Bard,1
360,DEADLY PERFORMANCE,MUSICA MORTALE,2,,Bard,1
363,Suggest actions to already fascinated creatures,Suggerisce delle azioni a creature già affascinate,2,,Bard,1
364,MASS SUGGESTION,SUGGESTIONE DI MASSA,2,,Bard,1
377,Enemies are frightened and flee your performance,I nemici sono spaventati e fuggono dalla tua esibizione,2,,Bard,1
378,FRIGHTENING TUNE,ACCORDO SPAVENTOSO,2,,Bard,1
381,"Mass Cure Serious Wounds|Removes the fatigued, sickened and shaken conditions","Cura ferite gravi di massa|Rimuove le condizioni affaticato,scosso e infermo",2,,Bard,1
382,SOOTHING PERFORMANCE,MUSICA LENITIVA,2,,Bard,1
390,INSPIRE COMPETENCE,ISPIRARE COMPETENZA,2,,Bard,1
392,INSPIRE COURAGE,ISPIRARE CORAGGIO,2,,Bard,1
393,Bonus to attack and damage rolls,Bonus a tiri di attacco e danni,2,,Bard,1
394,Bonus against charm and compulsion effects,Bonus contro effetti d ammaliamento e costrizione,2,,Bard,1
398,Caster|Level,Livello|Dell'incantatore,38,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
399,Concentration,Concentrazione,20,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
400,(Round up),(Arrotond.per eccesso),10,,"Bard, Cleric, Paladin, Rogue",4
403,Bard|Level,Livello|Del Bardo,8,,Bard,1
404,FASCINATE|MAX AUDIENCE,,1,,Bard,1
404,FASCINATE,MASSIMO PUBBLICO|,1,FASCINATE|MAX AUDIENCE,Bard,1
404,MAX AUDIENCE,DI AFFASCINARE,1,FASCINATE|MAX AUDIENCE,Bard,1
405,Rounds|Today,Rounds|Oggi,2,,Bard,1
409,Bard Level,Livello del Bardo,2,,Bard,1
410,WILL SAVE DC,,1,,Bard,1
410,WILL,DC SALVEZZA,1,WILL SAVE DC,Bard,1
410,SAVE DC,DI VOLONTA',1,WILL SAVE DC,Bard,1
411,TAKE 10,PRENDERE 10,2,,Bard,1
412,TAKE 20 PER DAY,,1,,Bard,1
412,TAKE 20,PRENDERE 20,1,TAKE 20 PER DAY,Bard,1
412,PER DAY,AL GIORNO,1,TAKE 20 PER DAY,Bard,1
413,Able to take 10 on any skill,Capace di prendere 10 su ogni abilità,2,,Bard,1
414,All skills are considered class skills,Tutte le abilità considerate abil di classe,2,,Bard,1
415,Use any skill as if you were trained,Usare ogni abil come se fosse addestrata,2,,Bard,1
416,Unlimited uses|per day,Usi illimitati|al giorno,2,,Bard,1
417,Take 20 Today,Prendere 20 oggi,2,,Bard,1
418,JACK OF ALL TRADES,ECLETTICO,2,,Bard,1
419,LORE MASTER,MAESTRO DEL SAPERE,2,,Bard,1
426,"Bonus applies to saving throws against Bardic Performance, sonic|and language-dependent effects.","Bonus applicato a salvezza contro Esibizione Bardica,per effetti|sonici e dipendenti dal linguaggio",2,,Bard,1
427,Apply this bonus to all knowledge skills,Applicare questo bonus a tutte le abil di conoscenza.,2,,Bard,1
428,Bards can use all knowledge skills untrained,I bardi possono usare tutte le abil di conoscenze senza addestramento.,2,,Bard,1
432,KNOWLEDGE |BONUS,,1,,Bard,1
432,KNOWLEDGE,BONUS ,1,KNOWLEDGE |BONUS,Bard,1
432,BONUS,DI CONOSCENZA,1,KNOWLEDGE |BONUS,Bard,1
433,PERFORMANCES,ESIBIZIONI,2,,Bard,1
434,BARDIC PERFORMANCE,ESIBIZIONE BARDICA,2,,Bard,1
437,+ 4 to all saving throws|+ 4 to AC,+4 a tutti i tiri salvezza |+4 AC,2,,Bard,1
438,INSPIRE HEROICS  MAX AFFECTED,,1,,Bard,1
438,INSPIRE HEROICS,BERSAGLI MAX INFLUENZATI,1,INSPIRE HEROICS  MAX AFFECTED,Bard,1
438,MAX AFFECTED,DA ISPIRARE EROISMO,1,INSPIRE HEROICS  MAX AFFECTED,Bard,1
439,Use bonus in place of...,Usare il bonus al posto di.....,4,,Bard,1
441,"Diplomancy, Handle Animal","Diplomazia, Addestrare Animali",2,,Bard,1
442,Wind Instruments,Strumenti a fiato,2,,Bard,1
443,"Bluff, Diplomacy","Raggirare, Diplomazia",2,,Bard,1
444,String,Corde,2,,Bard,1
445,"Bluff, Sense Motive","Raggirare, Intuizione",2,,Bard,1
446,Sing,Cantare,2,,Bard,1
447,"Handle Animal, Intimidate","Addestrare Animali, Intimidire",2,,Bard,1
448,Percussion,Percussioni,2,,Bard,1
449,"Diplomacy, Sense Motive","Diplomazia, Intuizione",2,,Bard,1
450,Oratory,Oratoria,2,,Bard,1
451,Other:,Altre:,2,,Bard,1
452,"Diplomacy, Intimidate","Diplomazia, Intimidire",2,,Bard,1
453,Keyboard|Instruments,Strumenti|A tastiera,2,,Bard,1
454,"Acrobatics, Fly","Acrobazia, Volare",2,,Bard,1
455,Dance,Danza,2,,Bard,1
456,"Bluff, Intimidate","Raggirare, Intimidire",2,,Bard,1
457,Comedy,Commedia,2,,Bard,1
458,"Bluff, Disguise","Raggirare, Camuffare",2,,Bard,1
459,Act,Recitare,2,,Bard,1
460,VERSATILE PERFORMANCE,ESECUZIONE VERSATILE,2,,Bard,1
461,WELL-VERSED,AVVEZZO,2,,Bard,1
462,BARDIC KNOWLEDGE,CONOSCENZE BARDICHE,2,,Bard,1
463,Cause enemies within 30ft to become shaken,Infligge status scosso a nemici entro 9mt,2,,Bard,1
464,DIRGE OF DOOM,ISPIRARE TERRORE,2,,Bard,1
465,Suggest actions to one already fascinated creature,Impone una suggestione ad una creatura già affascinata,2,,Bard,1
466,SUGGESTION,SUGGESTIONE,2,,Bard,1
467,Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw,Contrasta effetti magici che dipendono dalla vista.|Alleati entro 9mtr usano la prova di Esibizione al posto di un tiro salvezza.,2,,Bard,1
468,DISTRACTION,DISTRAZIONE,2,,Bard,1
469,Counter magical effects that depend on sound.|Allies within 30ft use Performance roll in place of a saving throw,Contrasta effetti magici che dipendono dal suono.|Alleati entro 9mtr usano la prova di Esibizione al posto di un tiro salvezza.,2,,Bard,1
470,COUNTERSONG,CONTROCANTO,2,,Bard,1
471,"Begin or switch a bardic performance as a move action,|rather than as a standard action.","Inizia o cambia un esibizione bardica come azione di movim.,|invece che come azione standard",2,,Bard,1
472,2 Bonus hit dice|+ 2d10 (including CON),2 dadi vita bonus|+2d10 (incluso bonus di Cos),2,,Bard,1
473,INSPIRE GREATNESS  MAX AFFECTED,,1,,Bard,1
473,INSPIRE GREATNESS,BERSAGLI MAX INFLUENZATI,1,INSPIRE GREATNESS  MAX AFFECTED,Bard,1
473,MAX AFFECTED,DA ISPIRARE GRANDEZZA,1,INSPIRE GREATNESS  MAX AFFECTED,Bard,1
475,DURATION|PER DAY,,1,,Bard,1
475,DURATION,DURATA|,1,DURATION|PER DAY,Bard,1
475,PER DAY,AL GIORNO,1,DURATION|PER DAY,Bard,1
477,rds,rds,10,,"Bard, Monk, Ranger - Archery, Ranger - Two-weapon fighting, Ranger",5
478,Bards can wear light armour without risking|spell failure.,I bardi possono indossare armature leggere senza subire|perc.fallmnt.incant.arcani,2,,Bard,1
479,SPELLS,INCANTESIMI,20,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
480,KNOWN SPELLS,INCANTESIMI CONOSCIUTI,4,,"Bard, Sorcerer",2
488,Bonus Spells,Incantesimi Bonus,10,,"Bard, Cleric, Sorcerer, Druid (Animal Companion), Druid (Domain)",5
489,CHA - 12,CAR - 12,4,,"Bard, Sorcerer",2
490,CHA - 8,CAR – 8,4,,"Bard, Sorcerer",2
491,CHA - 4,CAR – 4,4,,"Bard, Sorcerer",2
495,Base|Spells,Incantesimi|Base,20,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
496,Spells|per day,Incantesimi|al giorno,20,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
497,Spell|Save DC,Incantesimi|DC Tiri Salvz.,20,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
498,Spells|Known,Incantesimi|Conosciuti,4,,"Bard, Sorcerer",2
499,Spell Save DC = 10 + CHA + Spell Level,DC Tiro Salvz. Dell'incntsm. = 10 + CAR + Liv.Incntsm.,4,,"Bard, Sorcerer",2
507,PREPARED SPELLS,INCANTESIMI PREPARATI,28,,"Bard, Cleric, Paladin, Sorcerer, Wizard, Druid (Animal Companion), Druid (Domain), Ranger - Archery, Ranger - Two-weapon fighting, Ranger",10
508,ARCANE SPELL FAILURE THRESHOLD,,3,,"Bard, Sorcerer, Wizard",3
508,ARCANE SPELL FAILURE,SOGLIA DEL FALLIMENTO|,3,ARCANE SPELL FAILURE THRESHOLD,"Bard, Sorcerer, Wizard",3
508,THRESHOLD,DEGLI INCNTSMI ARCANI,3,ARCANE SPELL FAILURE THRESHOLD,"Bard, Sorcerer, Wizard",3
511,BARD,BARDO,2,,Bard,1
513,FEATS & SPECIAL ABILITIES,TALENTI & CAPACITA' SPECIALI,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
514,LANGUAGES,LINGUAGGI,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
516,CHARACTER,PERSONAGGIO,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
521,Size,Taglia,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
522,Race,Razza,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
523,Name,Nome,14,,"Character Info, Paladin, Barbarian - Character Info, Ranger - Archery, Ranger - Character Info, Ranger - Two-weapon fighting, Ranger",7
524,rks,grd,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
526,N/A,N/A,22,,"Character Info, Combat, Barbarian - Character Info, Monk - Combat, Ranger - Character Info, Ranger - Combat",6
528,Class|Skills|+3,Abilità|di classe,3,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
528,Class|Skills,|+3,3,Class|Skills|+3,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
548,Use Magical Device,Usare Oggetti Magici,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
552,Knowledge: The Planes,Conoscenze: I Piani,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
553,Knowledge: Nature,Conoscenze: Natura,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
554,Knowledge: Religion,Conoscenze: Religioni,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
555,Knowledge: Dungeoneering,Conoscenze: Dungeon,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
556,Knowledge: Arcana,Conoscenze: Arcane,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
562,Spellcraft,Sapienza Magica,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
564,Sleight of Hand,Rapidità di mano,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
568,+ Size|  diff x4,+ Taglia| diff x4,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
570,Ride,Cavalcare,6,,"Character Info, Barbarian - Character Info, Ranger - Character Info",3
