Frame number,Original,Translation,Count,Part of,File count,Files
95,Dodge|Modifier,Modificatore di Schivare,2,,8,"""\""Combat\"""""
96,COMBAT MANOEUVRE,DIFESA DA MANOVRA,1,COMBAT MANOEUVRE|DEFENCE,8,"""\""Combat\"""""
96,DEFENCE,IN COMBATTIMENTO,1,COMBAT MANOEUVRE|DEFENCE,8,"""\""Combat\"""""
97,Temp CMD,DMC Temporaneo,1,,8,"""\""Combat\"""""
98,CMB,BMC,2,,8,"""\""Combat\"""""
99,Temp CMB,BMC Temporaneo,1,,8,"""\""Combat\"""""
100,AC,CA,8,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
101,Temp AC,CA Temporanea,1,,8,"""\""Combat\"""""
102,Conditional Modifiers,Modificatori di Condizione,4,,8,"""\""Combat\"""""
103,Damage Reduction,Riduzione del Danno,1,,8,"""\""Combat\"""""
104,Notes,Note,1,,8,"""\""Combat\"""""
105,Spell Resistance,Resistenza agli Incantesimi,1,,8,"""\""Combat\"""""
106,Natural|Armour,Armatura|Naturale,1,,8,"""\""Combat\"""""
107,Shield AC,CA Scudo,3,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
108,Armour AC,CA Armatura,3,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
109,FLAT-FOOTED,CLASSE ARMATURA,1,FLAT-FOOTED ARMOUR CLASS,8,"""\""Combat\"""""
109,ARMOUR CLASS,DA IMPREPARATO,1,FLAT-FOOTED ARMOUR CLASS,8,"""\""Combat\"""""
110,TOUCH,CLASSE ARMATURA,1,TOUCH ARMOUR CLASS,8,"""\""Combat\"""""
110,ARMOUR CLASS,A CONTATTO,1,TOUCH ARMOUR CLASS,8,"""\""Combat\"""""
111,Non-lethal,Non-letali,1,,8,"""\""Combat\"""""
112,Wounds,Ferite,1,,8,"""\""Combat\"""""
113,Dying,Morente,1,,8,"""\""Combat\"""""
114,Unconcious,Inconscio,1,,8,"""\""Combat\"""""
115,Stable,Stabile,1,,8,"""\""Combat\"""""
116,HIT POINTS,PUNTI FERITA,1,,8,"""\""Combat\"""""
117,SAVES,TIRI SALVEZZA,1,,8,"""\""Combat\"""""
118,WILL,VOL,1,,8,"""\""Combat\"""""
119,REF,RIF,1,,8,"""\""Combat\"""""
120,FORT,TEM,1,,8,"""\""Combat\"""""
121,WILL,SALVEZZA DI,1,WILL SAVE,8,"""\""Combat\"""""
121,SAVE,VOLONTÀ,1,WILL SAVE,8,"""\""Combat\"""""
122,REFLEX,SALVEZZA DI,1,REFLEX SAVE,8,"""\""Combat\"""""
122,SAVE,RIFLESSI,1,REFLEX SAVE,8,"""\""Combat\"""""
123,Improved|Evasion,Eludere|Migliorato,1,,8,"""\""Combat\"""""
124,Trap|Sense,Percepire|Trappole,1,,8,"""\""Combat\"""""
125,Endurance,Resistenza ,1,,8,"""\""Combat\"""""
126,Evasion,Eludere,1,,8,"""\""Combat\"""""
127,Base,Base,1,,8,"""\""Combat\"""""
128,Racial,Razziale,1,,8,"""\""Combat\"""""
129,Temp,Temporaneo,1,,8,"""\""Combat\"""""
130,FORTITUDE,SALVEZZA DI,1,FORTITUDE SAVE,8,"""\""Combat\"""""
130,SAVE,TEMPRA,1,FORTITUDE SAVE,8,"""\""Combat\"""""
131,Temp Damage|Bonus,Bonus Danno|Temporaneo,1,,8,"""\""Combat\"""""
132,Temp Attack|Bonus,Bonus Attacco|Temporaneo,1,,8,"""\""Combat\"""""
133,Power|Attack,Attacco|Poderoso,2,,8,"""\""Combat\"""""
134,Nerfs,Penalità ,2,,8,"""\""Combat\"""""
135,Morale|Bonus,Bonus di Morale,2,,8,"""\""Combat\"""""
136,Buffs,Incrementi,2,,8,"""\""Combat\"""""
137,COMBAT MANOEUVRES,MANOVRA in COMBATTIMENTO,1,,8,"""\""Combat\"""""
138,BASE ATTACK,Attacco Base,1,,8,"""\""Combat\"""""
139,SPEED,VELOCITÀ ,2,,8,"""\""Combat\"""""
140,INITIATIVE,INIZIATIVA,1,,8,"""\""Combat\"""""
141,COMBAT MANOEUVRE,BONUS A MANOVRA,1,COMBAT MANOEUVRE|BONUS,8,"""\""Combat\"""""
141,BONUS,IN COMBATTIMENTO,1,COMBAT MANOEUVRE|BONUS,8,"""\""Combat\"""""
142,RANGED|ATTACK,ATTACCO|a DISTANZA,1,,8,"""\""Combat\"""""
143,MELEE|ATTACK,ATTACCO|in MISCHIA,1,,8,"""\""Combat\"""""
144,BASE|ATTACK,BONUS|,1,BASE|ATTACK BONUS,8,"""\""Combat\"""""
144,BONUS,Attacco Base,1,BASE|ATTACK BONUS,8,"""\""Combat\"""""
145,sq,qs,13,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
146,ft,mtrs,13,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
147,Climb Speed,Velocità di Scalare,1,,8,"""\""Combat\"""""
148,Fly Speed,Velocità in Volo,1,,8,"""\""Combat\"""""
149,Swim Speed,Velocità di Nuoto,1,,8,"""\""Combat\"""""
150,Temp Speed,Velocità temporanea,1,,8,"""\""Combat\"""""
151,Speed with Armour,Velocità con Armat.,1,,8,"""\""Combat\"""""
152,INIT,INIZ,1,,8,"""\""Combat\"""""
153,Training,Addestramento,1,,8,"""\""Combat\"""""
154,Feats,Talenti,1,,8,"""\""Combat\"""""
155,INITIATIVE,BONUS DI,1,INITIATIVE BONUS,8,"""\""Combat\"""""
155,BONUS,INIZIATIVA,1,INITIATIVE BONUS,8,"""\""Combat\"""""
156,ATTACKS,ATTACCHI,1,,8,"""\""Combat\"""""
157,Damage,Danno,5,,8,"""\""Combat\"""""
158,Critical,Critico,5,,8,"""\""Combat\"""""
159,Attack Bonus,Bonus di Attacco,5,,8,"""\""Combat\"""""
160,Type,Tipo,7,,42,"""\""Combat\"", \""Inventory without\"", \""Inventory\"""""
161,Range,Gittata,5,,8,"""\""Combat\"""""
162,Ammo,Munizioni,3,,8,"""\""Combat\"""""
163,Special Ammo,Munizioni Speciali,3,,8,"""\""Combat\"""""
164,Heavy Load,Carico Pesante,2,,32,"""\""Inventory without\"", \""Inventory\"""""
165,lb,kg,23,,32,"""\""Inventory without\"", \""Inventory\"""""
166,Medium Load,Carico Medio,2,,32,"""\""Inventory without\"", \""Inventory\"""""
167,Light Load,Carico Leggero,2,,32,"""\""Inventory without\"", \""Inventory\"""""
168,Debts,Debiti,1,,19,"""\""Inventory without\"""""
169,Valuables,Preziosi,1,,19,"""\""Inventory without\"""""
170,Other items,Altri oggetti,1,,19,"""\""Inventory without\"""""
171,Total,Totale,3,,32,"""\""Inventory without\"", \""Inventory\"""""
172,Platinum,Platino,2,,32,"""\""Inventory without\"", \""Inventory\"""""
173,pp,mp,2,,32,"""\""Inventory without\"", \""Inventory\"""""
174,gp,mo,2,,32,"""\""Inventory without\"", \""Inventory\"""""
175,Gold,Oro,2,,32,"""\""Inventory without\"", \""Inventory\"""""
176,sp,ma,2,,32,"""\""Inventory without\"", \""Inventory\"""""
177,Silver,Argento,2,,32,"""\""Inventory without\"", \""Inventory\"""""
178,cp,mr,2,,32,"""\""Inventory without\"", \""Inventory\"""""
179,Copper,Rame,2,,32,"""\""Inventory without\"", \""Inventory\"""""
180,VALUABLE ITEMS,OGGETTI di VALORE,1,,19,"""\""Inventory without\"""""
181,MONEY,SOLDI,2,,32,"""\""Inventory without\"", \""Inventory\"""""
182,Value,Valore,3,,32,"""\""Inventory without\"", \""Inventory\"""""
183,INVENTORY,INVENTARIO,2,,32,"""\""Inventory without\"", \""Inventory\"""""
184,coins,monete,1,,19,"""\""Inventory without\"""""
185,50 coins weighs 1lb,"50 monete pesano 0,5kg",1,,19,"""\""Inventory without\"""""
186,Total Weight,Peso Totale,2,,32,"""\""Inventory without\"", \""Inventory\"""""
187,Coins,Monete  ,1,,19,"""\""Inventory without\"""""
188,"Scrolls, Potions,|Wands, Components","Pergamene,Pozioni,|Bacchette,Componenti",2,,32,"""\""Inventory without\"", \""Inventory\"""""
189,Worn Items,Oggetti Indossati,2,,32,"""\""Inventory without\"", \""Inventory\"""""
190,"Armour, Shield","Armatura, Scudo",2,,32,"""\""Inventory without\"", \""Inventory\"""""
191,"Weapons, Ammo","Armi, Munizioni",2,,32,"""\""Inventory without\"", \""Inventory\"""""
192,Carried Items,Oggetti Trasportati,2,,32,"""\""Inventory without\"", \""Inventory\"""""
193,Weight,Peso,6,,32,"""\""Inventory without\"", \""Inventory\"""""
194,EQUIPMENT,EQUIPAGGIAMENTO,2,,32,"""\""Inventory without\"", \""Inventory\"""""
195,SHIELD,SCUDO,2,,32,"""\""Inventory without\"", \""Inventory\"""""
196,ARMOUR,ARMATURA,2,,32,"""\""Inventory without\"", \""Inventory\"""""
197,Properties,Proprietà,8,,32,"""\""Inventory without\"", \""Inventory\"""""
198,Spell Failure,Fallimento Incantesimi,4,,32,"""\""Inventory without\"", \""Inventory\"""""
199,Check Penalty,Penalità alla prova,4,,32,"""\""Inventory without\"", \""Inventory\"""""
200,Max Speed,Velocità Massima,2,,32,"""\""Inventory without\"", \""Inventory\"""""
201,Max AC DEX,Dest. Max CA,2,,32,"""\""Inventory without\"", \""Inventory\"""""
202,Feet,Piedi,2,,32,"""\""Inventory without\"", \""Inventory\"""""
203,Ring,Anello,4,,32,"""\""Inventory without\"", \""Inventory\"""""
204,Arms / Wrists,Braccia / Polsi,2,,32,"""\""Inventory without\"", \""Inventory\"""""
205,Clothes / Body,Vestiti / Corpo,2,,32,"""\""Inventory without\"", \""Inventory\"""""
206,Belts,Cinture,2,,32,"""\""Inventory without\"", \""Inventory\"""""
207,Chest,Petto,2,,32,"""\""Inventory without\"", \""Inventory\"""""
208,Shoulders,Spalle,2,,32,"""\""Inventory without\"", \""Inventory\"""""
209,Neck / Throat,Collo / Gola,2,,32,"""\""Inventory without\"", \""Inventory\"""""
210,Eyes,Occhi,2,,32,"""\""Inventory without\"", \""Inventory\"""""
211,Headband,Fascia,2,,32,"""\""Inventory without\"", \""Inventory\"""""
212,Hands,Mani,2,,32,"""\""Inventory without\"", \""Inventory\"""""
213,Hat / Mask,Cappello / Maschera,2,,32,"""\""Inventory without\"", \""Inventory\"""""
214,CHARGES,CARICHE,1,,11,"""\""Inventory\"""""
215,WANDS,BACCHETTE,1,,11,"""\""Inventory\"""""
216,POTIONS,POZIONI,1,,11,"""\""Inventory\"""""
217,SCROLLS,PERGAMENE,1,,11,"""\""Inventory\"""""
218,Base|Attack,Attacco Base,4,,32,"""\""Animal Companion\"", \""Wild Shape\"""""
219,COMBAT,COMBATTIMENTO,2,,32,"""\""Animal Companion\"", \""Wild Shape\"""""
220,Temp Damage,Danno Temporaneo,2,,18,"""\""Animal Companion\"""""
221,Temp Attack,Attacco Temporaneo,2,,18,"""\""Animal Companion\"""""
222,Burrow Speed,Velocità di Scavare,1,,18,"""\""Animal Companion\"""""
223,BASIC SPEED,VELOCITÀ BASE,1,,18,"""\""Animal Companion\"""""
224,DEFENCE,DIFESA ,1,,18,"""\""Animal Companion\"""""
225,Armour|& Shield,Armatura|& Scudo,1,,18,"""\""Animal Companion\"""""
226,SAVING THROWS,TIRI SALVEZZA,1,,18,"""\""Animal Companion\"""""
227,Base Save,Salvezza base,2,,18,"""\""Animal Companion\"""""
228,COMBAT MANEUVRE,DIFESA DA,1,COMBAT MANEUVRE|DEFENCE,18,"""\""Animal Companion\"""""
228,DEFENCE,MANOVRA in COMBATTIMENTO,1,COMBAT MANEUVRE|DEFENCE,18,"""\""Animal Companion\"""""
229,COMBAT MANEUVRES,MANOVRA in COMBATTIMENTO,1,,18,"""\""Animal Companion\"""""
230,COMBAT MANEUVRE,BONUS A MANOVRA,1,COMBAT MANEUVRE|BONUS,18,"""\""Animal Companion\"""""
230,BONUS,IN COMBATTIMENTO,1,COMBAT MANEUVRE|BONUS,18,"""\""Animal Companion\"""""
231,PORTRAIT,RITRATTO,2,,32,"""\""Animal Companion\"", \""Wild Shape\"""""
232,TRICKS / FEATS / SPECIAL ABILITIES,TRUCCHI / TALENTI / CAPACITA' SPECIALI,1,,18,"""\""Animal Companion\"""""
233,"Racial, Feats","Talenti, Razziali",1,,18,"""\""Animal Companion\"""""
234,Ability Modifier = (Total Ability Score - 10) ÷ 2,Modificatore di Statistica = (Punteggio Statist. Totale - 10) ÷ 2,2,,32,"""\""Animal Companion\"", \""Wild Shape\"""""
235,Height,Altezza,1,,18,"""\""Animal Companion\"""""
236,Creature|Level,Livello|Della creatura,1,,18,"""\""Animal Companion\"""""
237,Age,Età,1,,18,"""\""Animal Companion\"""""
238,Subtype,Sottotipo,1,,18,"""\""Animal Companion\"""""
239,Creature Type,Tipo di creatura,3,,60,"""\""Animal Companion\"", \""Druid (Animal Companion)\"", \""Wild Shape\"""""
240,Creature Name,Nome della creatura,1,,18,"""\""Animal Companion\"""""
241,HIT|DICE,DADO|VITA,1,,18,"""\""Animal Companion\"""""
242,SUMMONED CREATURE,CREATURA EVOCATA,1,,18,"""\""Animal Companion\"""""
243,ANIMAL COMPANION,COMPAGNO ANIMALE,6,,126,"""\""Animal Companion\"", \""Druid (Animal Companion)\"", \""Druid (Domain)\"", \""Ranger - Archery\"", \""Ranger - Two-weapon fighting\"", \""Ranger\"""""
244,MOUNT,CAVALCATURA,1,,18,"""\""Animal Companion\"""""
245,FAMILIAR,FAMIGLIO,2,,28,"""\""Animal Companion\"", \""Wizard\"""""
246,Temp|Bonus,Bonus|Temporaneo,2,,32,"""\""Animal Companion\"", \""Wild Shape\"""""
247,Cause an enemy to die of joy or sorrow,Provoca la morte di un nemico per gioia o tristezza,1,,6,"""\""Bard\"""""
248,DEADLY PERFORMANCE,MUSICA MORTALE,1,,6,"""\""Bard\"""""
249,Suggest actions to already fascinated creatures,Suggerisce delle azioni a creature già affascinate,1,,6,"""\""Bard\"""""
250,MASS SUGGESTION,SUGGESTIONE DI MASSA,1,,6,"""\""Bard\"""""
251,Enemies are frightened and flee your performance,I nemici sono spaventati e fuggono dalla tua esibizione,1,,6,"""\""Bard\"""""
252,FRIGHTENING TUNE,ACCORDO SPAVENTOSO,1,,6,"""\""Bard\"""""
253,"Mass Cure Serious Wounds|Removes the fatigued, sickened and shaken conditions","Cura ferite gravi di massa|Rimuove le condizioni affaticato,scosso e infermo",1,,6,"""\""Bard\"""""
254,SOOTHING PERFORMANCE,MUSICA LENITIVA,1,,6,"""\""Bard\"""""
255,INSPIRE COMPETENCE,ISPIRARE COMPETENZA,1,,6,"""\""Bard\"""""
256,INSPIRE COURAGE,ISPIRARE CORAGGIO,1,,6,"""\""Bard\"""""
257,Bonus to attack and damage rolls,Bonus a tiri di attacco e danni,1,,6,"""\""Bard\"""""
258,Bonus against charm and compulsion effects,Bonus contro effetti d ammaliamento e costrizione,1,,6,"""\""Bard\"""""
259,Caster|Level,Livello|Dell'incantatore,19,,157,"""\""Bard\"", \""Cleric\"", \""Paladin\"", \""Sorcerer\"", \""Wizard\"", \""Druid (Animal Companion)\"", \""Druid (Domain)\"", \""Ranger - Archery\"", \""Ranger - Two-weapon fighting\"", \""Ranger\"""""
260,Concentration,Concentrazione,10,,157,"""\""Bard\"", \""Cleric\"", \""Paladin\"", \""Sorcerer\"", \""Wizard\"", \""Druid (Animal Companion)\"", \""Druid (Domain)\"", \""Ranger - Archery\"", \""Ranger - Two-weapon fighting\"", \""Ranger\"""""
261,(Round up),(Arrotond.per eccesso),5,,36,"""\""Bard\"", \""Cleric\"", \""Paladin\"", \""Rogue\"""""
262,Bard|Level,Livello|Del Bardo,4,,6,"""\""Bard\"""""
263,FASCINATE,MASSIMO PUBBLICO|,1,FASCINATE|MAX AUDIENCE,6,"""\""Bard\"""""
263,MAX AUDIENCE,DI AFFASCINARE,1,FASCINATE|MAX AUDIENCE,6,"""\""Bard\"""""
264,Rounds|Today,Rounds|Oggi,1,,6,"""\""Bard\"""""
265,Bard Level,Livello del Bardo,1,,6,"""\""Bard\"""""
266,WILL,CD SALVEZZA,1,WILL SAVE DC,6,"""\""Bard\"""""
266,SAVE DC,DI VOLONTÀ,1,WILL SAVE DC,6,"""\""Bard\"""""
267,TAKE 10,PRENDERE 10,1,,6,"""\""Bard\"""""
268,TAKE 20,PRENDERE 20,1,TAKE 20 PER DAY,6,"""\""Bard\"""""
268,PER DAY,AL GIORNO,1,TAKE 20 PER DAY,6,"""\""Bard\"""""
269,Able to take 10 on any skill,Capace di prendere 10 su ogni abilità,1,,6,"""\""Bard\"""""
270,All skills are considered class skills,Tutte le abilità considerate abil di classe,1,,6,"""\""Bard\"""""
271,Use any skill as if you were trained,Usare ogni abil come se fosse addestrata,1,,6,"""\""Bard\"""""
272,Unlimited uses|per day,Usi illimitati|al giorno,1,,6,"""\""Bard\"""""
273,Take 20 Today,Prendere 20 oggi,1,,6,"""\""Bard\"""""
274,JACK OF ALL TRADES,ECLETTICO,1,,6,"""\""Bard\"""""
275,LORE MASTER,MAESTRO DEL SAPERE,1,,6,"""\""Bard\"""""
276,"Bonus applies to saving throws against Bardic Performance, sonic|and language-dependent effects.","Bonus applicato a salvezza contro Esibizione Bardica,per effetti|sonici e dipendenti dal linguaggio",1,,6,"""\""Bard\"""""
277,Apply this bonus to all knowledge skills,Applicare questo bonus a tutte le abil di conoscenza.,1,,6,"""\""Bard\"""""
278,Bards can use all knowledge skills untrained,I bardi possono usare tutte le abil di conoscenze senza addestramento.,1,,6,"""\""Bard\"""""
279,KNOWLEDGE,BONUS ,1,KNOWLEDGE |BONUS,6,"""\""Bard\"""""
279,BONUS,DI CONOSCENZA,1,KNOWLEDGE |BONUS,6,"""\""Bard\"""""
280,PERFORMANCES,ESIBIZIONI,1,,6,"""\""Bard\"""""
281,BARDIC PERFORMANCE,ESIBIZIONE BARDICA,1,,6,"""\""Bard\"""""
282,+ 4 to all saving throws|+ 4 to AC,+4 a tutti i tiri salvezza |+4 AC,1,,6,"""\""Bard\"""""
283,INSPIRE HEROICS,BERSAGLI MAX INFLUENZATI,1,INSPIRE HEROICS  MAX AFFECTED,6,"""\""Bard\"""""
283,MAX AFFECTED,DA ISPIRARE EROISMO,1,INSPIRE HEROICS  MAX AFFECTED,6,"""\""Bard\"""""
284,Use bonus in place of...,Usare il bonus al posto di.....,2,,6,"""\""Bard\"""""
285,"Diplomancy, Handle Animal","Diplomazia, Addestrare Animali",1,,6,"""\""Bard\"""""
286,Wind Instruments,Strumenti a fiato,1,,6,"""\""Bard\"""""
287,"Bluff, Diplomacy","Raggirare, Diplomazia",1,,6,"""\""Bard\"""""
288,String,Corde,1,,6,"""\""Bard\"""""
289,"Bluff, Sense Motive","Raggirare, Intuizione",1,,6,"""\""Bard\"""""
290,Sing,Cantare,1,,6,"""\""Bard\"""""
291,"Handle Animal, Intimidate","Addestrare Animali, Intimidire",1,,6,"""\""Bard\"""""
292,Percussion,Percussioni,1,,6,"""\""Bard\"""""
293,"Diplomacy, Sense Motive","Diplomazia, Intuizione",1,,6,"""\""Bard\"""""
294,Oratory,Oratoria,1,,6,"""\""Bard\"""""
295,Other:,Altre:,1,,6,"""\""Bard\"""""
296,"Diplomacy, Intimidate","Diplomazia, Intimidire",1,,6,"""\""Bard\"""""
297,Keyboard|Instruments,Strumenti|A tastiera,1,,6,"""\""Bard\"""""
298,"Acrobatics, Fly","Acrobazia, Volare",1,,6,"""\""Bard\"""""
299,Dance,Danza,1,,6,"""\""Bard\"""""
300,"Bluff, Intimidate","Raggirare, Intimidire",1,,6,"""\""Bard\"""""
301,Comedy,Commedia,1,,6,"""\""Bard\"""""
302,"Bluff, Disguise","Raggirare, Camuffare",1,,6,"""\""Bard\"""""
303,Act,Recitare,1,,6,"""\""Bard\"""""
304,VERSATILE PERFORMANCE,ESECUZIONE VERSATILE,1,,6,"""\""Bard\"""""
305,WELL-VERSED,AVVEZZO,1,,6,"""\""Bard\"""""
306,BARDIC KNOWLEDGE,CONOSCENZE BARDICHE,1,,6,"""\""Bard\"""""
307,Cause enemies within 30ft to become shaken,Infligge status scosso a nemici entro 9mt,1,,6,"""\""Bard\"""""
308,DIRGE OF DOOM,ISPIRARE TERRORE,1,,6,"""\""Bard\"""""
309,Suggest actions to one already fascinated creature,Impone una suggestione ad una creatura già affascinata,1,,6,"""\""Bard\"""""
310,SUGGESTION,SUGGESTIONE,1,,6,"""\""Bard\"""""
