"Frame number","Original","Translation","Count","Part of","Files","File count"
"47","Climb","","1","","""Character Info""","1"
"48","Bluff","","1","","""Character Info""","1"
"49","Appraise","","1","","""Character Info""","1"
"50","INT","","1","+ INT| per level","""Character Info""","1"
"50","per level","","1","+ INT| per level","""Character Info""","1"
"51","CON","","1","+ CON| per level","""Character Info""","1"
"51","per level","","1","+ CON| per level","""Character Info""","1"
"52","+1 hp or skill rank per level","","1","","""Character Info""","1"
"53","Favoured class","","1","","""Character Info""","1"
"54","Acrobatics","","1","","""Character Info""","1"
"55","Untrained","","1","","""Character Info""","1"
"56","Hit Die","","1","","""Character Info""","1"
"57","Level|Adjustment","","1","","""Character Info""","1"
"58","Skill Ranks","","1","","""Character Info""","1"
"59","Armour|Check|Penalty","","1","","""Character Info""","1"
"60","Misc","","8","","""Character Info"", ""Combat""","2"
"61","Skill|Bonus","","1","","""Character Info""","1"
"62","Racial,|Feats","","1","","""Character Info""","1"
"63","Ranks","","1","","""Character Info""","1"
"64","Knowledge - INT|Profession - WIS","","1","","""Character Info""","1"
"65","Other skills:|Craft - INT|Perform - CHA","","1","","""Character Info""","1"
"66","Level","","1","","""Character Info""","1"
"67","CLASSES","","1","","""Character Info""","1"
"68","Effective|Character|Level","","1","","""Character Info""","1"
"69","EVIL","","1","","""Character Info""","1"
"70","GOOD","","1","","""Character Info""","1"
"71","CHAOTIC","","1","","""Character Info""","1"
"72","LAWFUL","","1","","""Character Info""","1"
"73","CON","","4","","""Character Info"", ""Combat""","2"
"74","Temp|Modifier","","1","","""Character Info""","1"
"75","Temp|Score","","1","","""Character Info""","1"
"76","Item|Bonus","","1","","""Character Info""","1"
"77","Ability|Modifier","","1","","""Character Info""","1"
"78","Ability|Score","","1","","""Character Info""","1"
"79","Ability Modifier = (Total Ability Score - 10) ÷ 2    (Round down)","","1","","""Character Info""","1"
"80","XP","","1","","""Character Info""","1"
"81","Player","","1","","""Character Info""","1"
"82","Campaign","","1","","""Character Info""","1"
"83","BAB","","5","","""Combat""","1"
"84","Base|Attack Bonus","","5","","""Combat""","1"
"85","RANGED ATTACK","","1","RANGED ATTACK|BONUS","""Combat""","1"
"85","BONUS","","1","RANGED ATTACK|BONUS","""Combat""","1"
"86","MELEE ATTACK","","1","MELEE ATTACK|BONUS","""Combat""","1"
"86","BONUS","","1","MELEE ATTACK|BONUS","""Combat""","1"
"87","EFFECTS","","1","","""Combat""","1"
"88","ARMOUR CLASS","","2","","""Combat""","1"
"89","HEALTH","","1","","""Combat""","1"
"90","COMBAT ABILITIES","","1","","""Combat""","1"
"91","METAMAGIC","","1","","""Combat""","1"
"92","FLAT-FOOTED","","1","FLAT-FOOTED|CMD","""Combat""","1"
"92","CMD","","1","FLAT-FOOTED|CMD","""Combat""","1"
"93","CMD","","3","","""Combat""","1"
"94","Deflection|Modifier","","3","","""Combat""","1"
"95","Dodge|Modifier","","2","","""Combat""","1"
"96","COMBAT MANOEUVRE","","1","COMBAT MANOEUVRE|DEFENCE","""Combat""","1"
"96","DEFENCE","","1","COMBAT MANOEUVRE|DEFENCE","""Combat""","1"
"97","Temp CMD","","1","","""Combat""","1"
"98","CMB","","2","","""Combat""","1"
"99","Temp CMB","","1","","""Combat""","1"
"100","AC","","8","","""Combat"", ""Inventory without"", ""Inventory""","3"
"101","Temp AC","","1","","""Combat""","1"
"102","Conditional Modifiers","","4","","""Combat""","1"
"103","Damage Reduction","","1","","""Combat""","1"
"104","Notes","","1","","""Combat""","1"
"105","Spell Resistance","","1","","""Combat""","1"
"106","Natural|Armour","","1","","""Combat""","1"
"107","Shield AC","","3","","""Combat"", ""Inventory without"", ""Inventory""","3"
"108","Armour AC","","3","","""Combat"", ""Inventory without"", ""Inventory""","3"
"109","FLAT-FOOTED","","1","FLAT-FOOTED ARMOUR CLASS","""Combat""","1"
"109","ARMOUR CLASS","","1","FLAT-FOOTED ARMOUR CLASS","""Combat""","1"
"110","TOUCH","","1","TOUCH ARMOUR CLASS","""Combat""","1"
"110","ARMOUR CLASS","","1","TOUCH ARMOUR CLASS","""Combat""","1"
"111","Non-lethal","","1","","""Combat""","1"
"112","Wounds","","1","","""Combat""","1"
"113","Dying","","1","","""Combat""","1"
"114","Unconcious","","1","","""Combat""","1"
"115","Stable","","1","","""Combat""","1"
"116","HIT POINTS","","1","","""Combat""","1"
"117","SAVES","","1","","""Combat""","1"
"118","WILL","","1","","""Combat""","1"
"119","REF","","1","","""Combat""","1"
"120","FORT","","1","","""Combat""","1"
"121","WILL","","1","WILL SAVE","""Combat""","1"
"121","SAVE","","1","WILL SAVE","""Combat""","1"
"122","REFLEX","","1","REFLEX SAVE","""Combat""","1"
"122","SAVE","","1","REFLEX SAVE","""Combat""","1"
"123","Improved|Evasion","","1","","""Combat""","1"
"124","Trap|Sense","","1","","""Combat""","1"
"125","Endurance","","1","","""Combat""","1"
"126","Evasion","","1","","""Combat""","1"
"127","Base","","1","","""Combat""","1"
"128","Racial","","1","","""Combat""","1"
"129","Temp","","1","","""Combat""","1"
"130","FORTITUDE","","1","FORTITUDE SAVE","""Combat""","1"
"130","SAVE","","1","FORTITUDE SAVE","""Combat""","1"
"131","Temp Damage|Bonus","","1","","""Combat""","1"
"132","Temp Attack|Bonus","","1","","""Combat""","1"
"133","Power|Attack","","2","","""Combat""","1"
"134","Nerfs","","2","","""Combat""","1"
"135","Morale|Bonus","","2","","""Combat""","1"
"136","Buffs","","2","","""Combat""","1"
"137","COMBAT MANOEUVRES","","1","","""Combat""","1"
"138","BASE ATTACK","","1","","""Combat""","1"
"139","SPEED","","2","","""Combat""","1"
"140","INITIATIVE","","1","","""Combat""","1"
"141","COMBAT MANOEUVRE","","1","COMBAT MANOEUVRE|BONUS","""Combat""","1"
"141","BONUS","","1","COMBAT MANOEUVRE|BONUS","""Combat""","1"
"142","RANGED|ATTACK","","1","","""Combat""","1"
"143","MELEE|ATTACK","","1","","""Combat""","1"
"144","BASE|ATTACK","","1","BASE|ATTACK BONUS","""Combat""","1"
"144","BONUS","","1","BASE|ATTACK BONUS","""Combat""","1"
"145","sq","","13","","""Combat"", ""Inventory without"", ""Inventory""","3"
"146","ft","","13","","""Combat"", ""Inventory without"", ""Inventory""","3"
"147","Climb Speed","","1","","""Combat""","1"
"148","Fly Speed","","1","","""Combat""","1"
"149","Swim Speed","","1","","""Combat""","1"
"150","Temp Speed","","1","","""Combat""","1"
"151","Speed with Armour","","1","","""Combat""","1"
"152","INIT","","1","","""Combat""","1"
"153","Training","","1","","""Combat""","1"
"154","Feats","","1","","""Combat""","1"
"155","INITIATIVE","","1","INITIATIVE BONUS","""Combat""","1"
"155","BONUS","","1","INITIATIVE BONUS","""Combat""","1"
"156","ATTACKS","","1","","""Combat""","1"
"157","Damage","","5","","""Combat""","1"
"158","Critical","","5","","""Combat""","1"
"159","Attack Bonus","","5","","""Combat""","1"
"160","Type","","7","","""Combat"", ""Inventory without"", ""Inventory""","3"
"161","Range","","5","","""Combat""","1"
"162","Ammo","","3","","""Combat""","1"
"163","Special Ammo","","3","","""Combat""","1"
"164","Heavy Load","","2","","""Inventory without"", ""Inventory""","2"
"165","lb","","23","","""Inventory without"", ""Inventory""","2"
"166","Medium Load","","2","","""Inventory without"", ""Inventory""","2"
"167","Light Load","","2","","""Inventory without"", ""Inventory""","2"
"168","Debts","","1","","""Inventory without""","1"
"169","Valuables","","1","","""Inventory without""","1"
"170","Other items","","1","","""Inventory without""","1"
"171","Total","","3","","""Inventory without"", ""Inventory""","2"
"172","Platinum","","2","","""Inventory without"", ""Inventory""","2"
"173","pp","","2","","""Inventory without"", ""Inventory""","2"
"174","gp","","2","","""Inventory without"", ""Inventory""","2"
"175","Gold","","2","","""Inventory without"", ""Inventory""","2"
"176","sp","","2","","""Inventory without"", ""Inventory""","2"
"177","Silver","","2","","""Inventory without"", ""Inventory""","2"
"178","cp","","2","","""Inventory without"", ""Inventory""","2"
"179","Copper","","2","","""Inventory without"", ""Inventory""","2"
"180","VALUABLE ITEMS","","1","","""Inventory without""","1"
"181","MONEY","","2","","""Inventory without"", ""Inventory""","2"
"182","Value","","3","","""Inventory without"", ""Inventory""","2"
"183","INVENTORY","","2","","""Inventory without"", ""Inventory""","2"
"184","coins","","1","","""Inventory without""","1"
"185","50 coins weighs 1lb","","1","","""Inventory without""","1"
"186","Total Weight","","2","","""Inventory without"", ""Inventory""","2"
"187","Coins","","1","","""Inventory without""","1"
"188","Scrolls, Potions,|Wands, Components","","2","","""Inventory without"", ""Inventory""","2"
"189","Worn Items","","2","","""Inventory without"", ""Inventory""","2"
"190","Armour, Shield","","2","","""Inventory without"", ""Inventory""","2"
"191","Weapons, Ammo","","2","","""Inventory without"", ""Inventory""","2"
"192","Carried Items","","2","","""Inventory without"", ""Inventory""","2"
"193","Weight","","6","","""Inventory without"", ""Inventory""","2"
"194","EQUIPMENT","","2","","""Inventory without"", ""Inventory""","2"
"195","SHIELD","","2","","""Inventory without"", ""Inventory""","2"
"196","ARMOUR","","2","","""Inventory without"", ""Inventory""","2"
"197","Properties","","8","","""Inventory without"", ""Inventory""","2"
"198","Spell Failure","","4","","""Inventory without"", ""Inventory""","2"
"199","Check Penalty","","4","","""Inventory without"", ""Inventory""","2"
"200","Max Speed","","2","","""Inventory without"", ""Inventory""","2"
"201","Max AC DEX","","2","","""Inventory without"", ""Inventory""","2"
"202","Feet","","2","","""Inventory without"", ""Inventory""","2"
"203","Ring","","4","","""Inventory without"", ""Inventory""","2"
"204","Arms / Wrists","","2","","""Inventory without"", ""Inventory""","2"
"205","Clothes / Body","","2","","""Inventory without"", ""Inventory""","2"
"206","Belts","","2","","""Inventory without"", ""Inventory""","2"
"207","Chest","","2","","""Inventory without"", ""Inventory""","2"
"208","Shoulders","","2","","""Inventory without"", ""Inventory""","2"
"209","Neck / Throat","","2","","""Inventory without"", ""Inventory""","2"
"210","Eyes","","2","","""Inventory without"", ""Inventory""","2"
"211","Headband","","2","","""Inventory without"", ""Inventory""","2"
"212","Hands","","2","","""Inventory without"", ""Inventory""","2"
"213","Hat / Mask","","2","","""Inventory without"", ""Inventory""","2"
"214","CHARGES","","1","","""Inventory""","1"
"215","WANDS","","1","","""Inventory""","1"
"216","POTIONS","","1","","""Inventory""","1"
"217","SCROLLS","","1","","""Inventory""","1"
"218","Base|Attack","","4","","""Animal Companion"", ""Wild Shape""","2"
"219","COMBAT","","2","","""Animal Companion"", ""Wild Shape""","2"
"220","Temp Damage","","2","","""Animal Companion""","1"
"221","Temp Attack","","2","","""Animal Companion""","1"
"222","Burrow Speed","","1","","""Animal Companion""","1"
"223","BASIC SPEED","","1","","""Animal Companion""","1"
"224","DEFENCE","","1","","""Animal Companion""","1"
"225","Armour|& Shield","","1","","""Animal Companion""","1"
"226","SAVING THROWS","","1","","""Animal Companion""","1"
"227","Base Save","","2","","""Animal Companion""","1"
"228","COMBAT MANEUVRE","","1","COMBAT MANEUVRE|DEFENCE","""Animal Companion""","1"
"228","DEFENCE","","1","COMBAT MANEUVRE|DEFENCE","""Animal Companion""","1"
"229","COMBAT MANEUVRES","","1","","""Animal Companion""","1"
"230","COMBAT MANEUVRE","","1","COMBAT MANEUVRE|BONUS","""Animal Companion""","1"
"230","BONUS","","1","COMBAT MANEUVRE|BONUS","""Animal Companion""","1"
"231","PORTRAIT","","2","","""Animal Companion"", ""Wild Shape""","2"
"232","TRICKS / FEATS / SPECIAL ABILITIES","","1","","""Animal Companion""","1"
"233","Racial, Feats","","1","","""Animal Companion""","1"
"234","Ability Modifier = (Total Ability Score - 10) ÷ 2","","2","","""Animal Companion"", ""Wild Shape""","2"
"235","Height","","1","","""Animal Companion""","1"
"236","Creature|Level","","1","","""Animal Companion""","1"
"237","Age","","1","","""Animal Companion""","1"
"238","Subtype","","1","","""Animal Companion""","1"
"239","Creature Type","","3","","""Animal Companion"", ""Druid (Animal Companion)"", ""Wild Shape""","3"
"240","Creature Name","","1","","""Animal Companion""","1"
"241","HIT|DICE","","1","","""Animal Companion""","1"
"242","SUMMONED CREATURE","","1","","""Animal Companion""","1"
"243","ANIMAL COMPANION","","6","","""Animal Companion"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","6"
"244","MOUNT","","1","","""Animal Companion""","1"
"245","FAMILIAR","","2","","""Animal Companion"", ""Wizard""","2"
"246","Temp|Bonus","","2","","""Animal Companion"", ""Wild Shape""","2"
"247","Cause an enemy to die of joy or sorrow","","1","","""Bard""","1"
"248","DEADLY PERFORMANCE","","1","","""Bard""","1"
"249","Suggest actions to already fascinated creatures","","1","","""Bard""","1"
"250","MASS SUGGESTION","","1","","""Bard""","1"
"251","Enemies are frightened and flee your performance","","1","","""Bard""","1"
"252","FRIGHTENING TUNE","","1","","""Bard""","1"
"253","Mass Cure Serious Wounds|Removes the fatigued, sickened and shaken conditions","","1","","""Bard""","1"
"254","SOOTHING PERFORMANCE","","1","","""Bard""","1"
"255","INSPIRE COMPETENCE","","1","","""Bard""","1"
"256","INSPIRE COURAGE","","1","","""Bard""","1"
"257","Bonus to attack and damage rolls","","1","","""Bard""","1"
"258","Bonus against charm and compulsion effects","","1","","""Bard""","1"
"259","Caster|Level","","19","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"260","Concentration","","10","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"261","(Round up)","","5","","""Bard"", ""Cleric"", ""Paladin"", ""Rogue""","4"
"262","Bard|Level","","4","","""Bard""","1"
"263","FASCINATE","","1","FASCINATE|MAX AUDIENCE","""Bard""","1"
"263","MAX AUDIENCE","","1","FASCINATE|MAX AUDIENCE","""Bard""","1"
"264","Rounds|Today","","1","","""Bard""","1"
"265","Bard Level","","1","","""Bard""","1"
"266","WILL","","1","WILL SAVE DC","""Bard""","1"
"266","SAVE DC","","1","WILL SAVE DC","""Bard""","1"
"267","TAKE 10","","1","","""Bard""","1"
"268","TAKE 20","","1","TAKE 20 PER DAY","""Bard""","1"
"268","PER DAY","","1","TAKE 20 PER DAY","""Bard""","1"
"269","Able to take 10 on any skill","","1","","""Bard""","1"
"270","All skills are considered class skills","","1","","""Bard""","1"
"271","Use any skill as if you were trained","","1","","""Bard""","1"
"272","Unlimited uses|per day","","1","","""Bard""","1"
"273","Take 20 Today","","1","","""Bard""","1"
"274","JACK OF ALL TRADES","","1","","""Bard""","1"
"275","LORE MASTER","","1","","""Bard""","1"
"276","Bonus applies to saving throws against Bardic Performance, sonic|and language-dependent effects.","","1","","""Bard""","1"
"277","Apply this bonus to all knowledge skills","","1","","""Bard""","1"
"278","Bards can use all knowledge skills untrained","","1","","""Bard""","1"
"279","KNOWLEDGE","","1","KNOWLEDGE |BONUS","""Bard""","1"
"279","BONUS","","1","KNOWLEDGE |BONUS","""Bard""","1"
"280","PERFORMANCES","","1","","""Bard""","1"
"281","BARDIC PERFORMANCE","","1","","""Bard""","1"
"282","+ 4 to all saving throws|+ 4 to AC","","1","","""Bard""","1"
"283","INSPIRE HEROICS","","1","INSPIRE HEROICS  MAX AFFECTED","""Bard""","1"
"283","MAX AFFECTED","","1","INSPIRE HEROICS  MAX AFFECTED","""Bard""","1"
"284","Use bonus in place of...","","2","","""Bard""","1"
"285","Diplomancy, Handle Animal","","1","","""Bard""","1"
"286","Wind Instruments","","1","","""Bard""","1"
"287","Bluff, Diplomacy","","1","","""Bard""","1"
"288","String","","1","","""Bard""","1"
"289","Bluff, Sense Motive","","1","","""Bard""","1"
"290","Sing","","1","","""Bard""","1"
"291","Handle Animal, Intimidate","","1","","""Bard""","1"
"292","Percussion","","1","","""Bard""","1"
"293","Diplomacy, Sense Motive","","1","","""Bard""","1"
"294","Oratory","","1","","""Bard""","1"
"295","Other:","","1","","""Bard""","1"
"296","Diplomacy, Intimidate","","1","","""Bard""","1"
"297","Keyboard|Instruments","","1","","""Bard""","1"
"298","Acrobatics, Fly","","1","","""Bard""","1"
"299","Dance","","1","","""Bard""","1"
"300","Bluff, Intimidate","","1","","""Bard""","1"
"301","Comedy","","1","","""Bard""","1"
"302","Bluff, Disguise","","1","","""Bard""","1"
"303","Act","","1","","""Bard""","1"
"304","VERSATILE PERFORMANCE","","1","","""Bard""","1"
"305","WELL-VERSED","","1","","""Bard""","1"
"306","BARDIC KNOWLEDGE","","1","","""Bard""","1"
"307","Cause enemies within 30ft to become shaken","","1","","""Bard""","1"
"308","DIRGE OF DOOM","","1","","""Bard""","1"
"309","Suggest actions to one already fascinated creature","","1","","""Bard""","1"
"310","SUGGESTION","","1","","""Bard""","1"
"311","Counter magical effects that depend on sight.|Allies within 30ft use Performance roll in place of a saving throw","","1","","""Bard""","1"
"312","DISTRACTION","","1","","""Bard""","1"
"313","Counter magical effects that depend on sound.|Allies within 30ft use Performance roll in place of a saving throw","","1","","""Bard""","1"
"314","COUNTERSONG","","1","","""Bard""","1"
"315","Begin or switch a bardic performance as a move action,|rather than as a standard action.","","1","","""Bard""","1"
"316","2 Bonus hit dice|+ 2d10 (including CON)","","1","","""Bard""","1"
"317","INSPIRE GREATNESS","","1","INSPIRE GREATNESS  MAX AFFECTED","""Bard""","1"
"317","MAX AFFECTED","","1","INSPIRE GREATNESS  MAX AFFECTED","""Bard""","1"
"318","DURATION","","1","DURATION|PER DAY","""Bard""","1"
"318","PER DAY","","1","DURATION|PER DAY","""Bard""","1"
"319","rds","","8","","""Bard"", ""Barbarian"", ""Monk"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","6"
"320","Bards can wear light armour without risking|spell failure.","","1","","""Bard""","1"
"321","SPELLS","","10","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"322","KNOWN SPELLS","","2","","""Bard"", ""Sorcerer""","2"
"323","Bonus Spells","","5","","""Bard"", ""Cleric"", ""Sorcerer"", ""Druid (Animal Companion)"", ""Druid (Domain)""","5"
"324","CHA - 12","","2","","""Bard"", ""Sorcerer""","2"
"325","CHA - 8","","2","","""Bard"", ""Sorcerer""","2"
"326","CHA - 4","","2","","""Bard"", ""Sorcerer""","2"
"327","Base|Spells","","10","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"328","Spells|per day","","10","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"329","Spell|Save DC","","10","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"330","Spells|Known","","2","","""Bard"", ""Sorcerer""","2"
"331","Spell Save DC = 10 + CHA + Spell Level","","2","","""Bard"", ""Sorcerer""","2"
"332","PREPARED SPELLS","","14","","""Bard"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Wizard"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","10"
"333","ARCANE SPELL FAILURE","","3","ARCANE SPELL FAILURE THRESHOLD","""Bard"", ""Sorcerer"", ""Wizard""","3"
"333","THRESHOLD","","3","ARCANE SPELL FAILURE THRESHOLD","""Bard"", ""Sorcerer"", ""Wizard""","3"
"334","BARD","","1","","""Bard""","1"
"335","CHANNEL","","1","CHANNEL|RANGE","""Cleric""","1"
"335","RANGE","","1","CHANNEL|RANGE","""Cleric""","1"
"336","Radius centred|on the Cleric","","1","","""Cleric""","1"
"337","Domain Spell","","27","","""Cleric"", ""Druid (Domain)""","2"
"338","Spell Save DC = 10 + WIS + Spell Level","","7","","""Cleric"", ""Paladin"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger""","7"
"339","Cleric|Level","","3","","""Cleric""","1"
"340","WILL","","2","WILL|SAVE DC","""Cleric"", ""Paladin""","2"
"340","SAVE DC","","2","WILL|SAVE DC","""Cleric"", ""Paladin""","2"
"341","d6","","5","","""Cleric"", ""Paladin"", ""Rogue"", ""Monk""","4"
"342","(Round down)","","9","","""Cleric"", ""Fighter"", ""Paladin"", ""Rogue"", ""Barbarian"", ""Monk""","6"
"343","ENERGY","","2","ENERGY|ROLL","""Cleric"", ""Paladin""","2"
"343","ROLL","","2","ENERGY|ROLL","""Cleric"", ""Paladin""","2"
"344","CHANNEL ENERGY","","1","","""Cleric""","1"
"345","DOMAINS","","1","","""Cleric""","1"
"346","Evil Cleric","","1","","""Cleric""","1"
"347","Inflict Wounds","","1","","""Cleric""","1"
"348","Cure Wounds","","1","","""Cleric""","1"
"349","Channel Negative Energy","","1","","""Cleric""","1"
"350","Good Cleric","","1","","""Cleric""","1"
"351","Channel Positive Energy","","1","","""Cleric""","1"
"352","OF","","1","","""Cleric""","1"
"353","CLERIC","","1","","""Cleric""","1"
"354","4d8","","1","","""Cleric""","1"
"355","3d8","","1","","""Cleric""","1"
"356","2d8","","2","","""Cleric"", ""Monk""","2"
"357","1d8","","1","","""Cleric""","1"
"358","Mass Spell Level","","1","","""Cleric""","1"
"359","WIS - 12","","3","","""Cleric"", ""Druid (Animal Companion)"", ""Druid (Domain)""","3"
"360","WIS - 8","","3","","""Cleric"", ""Druid (Animal Companion)"", ""Druid (Domain)""","3"
"361","WIS - 4","","3","","""Cleric"", ""Druid (Animal Companion)"", ""Druid (Domain)""","3"
"362","Spell Level","","1","","""Cleric""","1"
"363","+ Level","","4","","""Cleric""","1"
"364","Heal / Harm","","1","","""Cleric""","1"
"365","Critical Wounds","","1","","""Cleric""","1"
"366","Serious Wounds","","1","","""Cleric""","1"
"367","Moderate Wounds","","1","","""Cleric""","1"
"368","Light Wounds","","1","","""Cleric""","1"
"369","Uses|per day","","4","","""Cleric"", ""Druid (Domain)""","2"
"370","Granted Power","","4","","""Cleric"", ""Druid (Domain)""","2"
"371","DC","","8","","""Cleric"", ""Druid (Domain)"", ""Monk""","3"
"372","Today","","1","","""Cleric""","1"
"373","CHANNEL","","1","CHANNEL|PER DAY","""Cleric""","1"
"373","PER DAY","","1","CHANNEL|PER DAY","""Cleric""","1"
"374","CURE / INFLICT","","1","","""Cleric""","1"
"375","Domain","","2","","""Cleric""","1"
"376","second sneak attack in a round","","1","","""Fighter""","1"
"377","Weapon type","","2","","""Fighter""","1"
"378","Fighter|Level","","2","","""Fighter""","1"
"379","WILL SAVE","","1","WILL SAVE|BONUS","""Fighter""","1"
"379","BONUS","","1","WILL SAVE|BONUS","""Fighter""","1"
"380","Sneaking Precision","","1","Sneaking Precision    Apply a critical effect to the","""Fighter""","1"
"380","Apply a critical effect to the","","1","Sneaking Precision    Apply a critical effect to the","""Fighter""","1"
"381","Exhausting Critical","","1","","""Fighter""","1"
"382","Tiring Critical","","1","","""Fighter""","1"
"383","Improved Impaling Critical","","1","","""Fighter""","1"
"384","Impaling Critical","","1","","""Fighter""","1"
"385","Stunning Critical","","1","","""Fighter""","1"
"386","Staggering Critical","","1","","""Fighter""","1"
"387","Deafening Critical","","1","","""Fighter""","1"
"388","Blinding Critical","","1","","""Fighter""","1"
"389","Sickening Critical","","1","","""Fighter""","1"
"390","Dispelling Critical","","1","","""Fighter""","1"
"391","Crippling Critical","","1","","""Fighter""","1"
"392","Bleeding Critical","","1","","""Fighter""","1"
"393","Critical Mastery","","1","Critical Mastery    Apply two critical effects at once","""Fighter""","1"
"393","Apply two critical effects at once","","1","Critical Mastery    Apply two critical effects at once","""Fighter""","1"
"394","BRAVERY","","1","","""Fighter""","1"
"395","ARMOUR TRAINING","","1","","""Fighter""","1"
"396","WEAPON TRAINING","","1","","""Fighter""","1"
"397","M’wk","","2","","""Fighter""","1"
"398","Basic|Damage","","2","","""Fighter""","1"
"399","Weapon|Training","","2","","""Fighter""","1"
"400","Special properties","","2","","""Fighter""","1"
"401","Base Weapon","","2","","""Fighter""","1"
"402","Penetrating Strike  (","","2","","""Fighter""","1"
"403","Weapon Specialisation  (","","2","","""Fighter""","1"
"404","Greater )","","6","","""Fighter""","1"
"405","Weapon Mastery","","2","","""Fighter""","1"
"406","Improved Critical or Keen weapon","","2","","""Fighter""","1"
"407","Weapon Focus  (","","2","","""Fighter""","1"
"408","dice","","2","","""Fighter""","1"
"409","die","","1","","""Fighter""","1"
"410","Hammer the Gap","","1","Hammer the Gap    On a successful attack","""Fighter""","1"
"410","On a successful attack","","1","Hammer the Gap    On a successful attack","""Fighter""","1"
"411","Death or Glory","","1","Death or Glory    +4 (+1 at levels 11, 16, 20)","""Fighter""","1"
"411","at levels 11, 16, 20)","","1","Death or Glory    +4 (+1 at levels 11, 16, 20)","""Fighter""","1"
"412","Furious Focus","","1","Furious Focus    Ignore power attack penalty for first attack","""Fighter""","1"
