"Frame number","Original","Translation","Count","Part of","File count","Files"
"11","Race","","99","","14","""Character Info"", ""Barbarian - Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Character Background"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Character Background - Extra"", ""World Walker - Character Info"", ""NPC"", ""Psionics - Character Info"", ""Character Background"", ""Character Info - Simple"", ""Character Info"""
"12","Name","","4415","","55","""Character Info"", ""Paladin"", ""Oath against the Wyrm"", ""Oath against Undeath"", ""Barbarian - Character Info"", ""Oath of Chastity"", ""Oath of Loyalty"", ""Oath of Vengeance"", ""Oathbound Paladin"", ""Deep Walker"", ""Falconer"", ""Horse Lord"", ""Ronin"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Ranger - Archery"", ""Trapper"", ""Urban Ranger"", ""Party"", ""Cryptic"", ""Psionics - Character Info"", ""Psychic Warrior"", ""Samurai"", ""Wilder"", ""High Guard"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Ranger - Character Info"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Character Background"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Character Background - Extra"", ""Cavalier"", ""Witch"", ""Eidolon"", ""Character Info - Simple"", ""Character Info"", ""Psychic Warrior"", ""Wilder"", ""Blank Character Info"", ""Character Info - simple"", ""Paladin"", ""World Walker - Character Info"", ""Character Background"", ""Extended Paladin"", ""Hexblade"", ""Psion"", ""Psionic Character Info"", ""Antipaladin"", ""Oath against Corruption"", ""Oath against Fiends"", ""Oath against Savagery"""
"13","rks","","8","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"14","hp","","4133","","28","""Character Info"", ""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Savage Skald"", ""Combat - Simple"", ""Combat"", ""Psicrystal"", ""Psionic Combat"", ""World Walker - Character Info"", ""Animal Companion"", ""Combat - simple"", ""Monk"", ""Paladin"", ""Dragon Shaman"", ""Dread Necromancer"", ""Extended Paladin"", ""Death Master"", ""Monk - Combat (without Flurry of Blows)"", ""Horse Lord"", ""Build Character"", ""NPC"", ""Psionics - Character Info"", ""Animal Companion"", ""Barbarian - Character Info"""
"15","SURVIVAL","","88","","13","""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"""
"16","Class|Skills","","7","Class|Skills|+3","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"17","Track","","328","","37","""Character Info"", ""Animal Companion"", ""Skirmisher"", ""Spirit Ranger"", ""Barbarian - Character Info"", ""Trapper"", ""Trophy Hunter"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""Psionics - Character Info"", ""High Guard"", ""Battle Scout"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Protectorate Artillerist"", ""Ranger - Archery"", ""Wyrdcaster"", ""Ranger - Character Info"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Inquisitor"", ""Eidolon"", ""Beast Master"", ""World Walker - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Deep Walker"", ""Falconer"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"""
"18","INT","","152100","","65","""Character Info"", ""Animal Companion"", ""Chameleon"", ""Charlatan"", ""Rogue"", ""Cutpurse"", ""Driver"", ""Investigator"", ""Knife Master"", ""Pirate"", ""Poisoner"", ""Rake"", ""Ninja"", ""Roof Runner"", ""Sanctified Rogue"", ""Scout"", ""Wizard"", ""Sniper"", ""Spy"", ""Survivalist"", ""Swashbuckler"", ""Thug"", ""Trapsmith"", ""Feats"", ""Build Character"", ""NPC"", ""Kingdom"", ""Aegis"", ""Barbarian - Character Info"", ""Cryptic"", ""Psion (old)"", ""Psion"", ""Psionics - Character Info"", ""Apothecary"", ""Lycanthrope"", ""Protectorate Artillerist"", ""Ranger - Character Info"", ""Alchemist"", ""Witch"", ""Eidolon"", ""Magus"", ""Character Info - Simple"", ""Character Info"", ""Warmage"", ""Wu Jen"", ""Spell Book (Large)"", ""Focused Specialist Wizard"", ""Sorcerer + Metamagic"", ""Savant"", ""Lurk"", ""Psicrystal"", ""Psion"", ""Psionic Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Bard"", ""World Walker - Character Info"", ""Character Info - simple"", ""Wizard"", ""Beguiler"", ""Duskblade"", ""Factotum"", ""Acrobat"", ""Bandit"", ""Burglar"""
"19","CHA","","330142","","157","""Character Info"", ""Animal Companion"", ""Crossblooded Sorcerer"", ""Druid (Domain)"", ""World Walker - Character Info"", ""Antipaladin"", ""Oath against Corruption"", ""Oath against Fiends"", ""Oath against Savagery"", ""Oath against the Wyrm"", ""Oath against Undeath"", ""Oath of Charity"", ""Oath of Chastity"", ""Build Character"", ""Oath of Loyalty"", ""Ranger - Archery"", ""Oath of Vengeance"", ""Oathbound Paladin"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""NPC"", ""Shapeshifter"", ""Skirmisher"", ""Character Info - Simple"", ""Character Info"", ""Dragon Shaman"", ""Dread Necromancer"", ""Extended Cleric"", ""Extended Paladin"", ""Factotum"", ""Hexblade"", ""Ranger - Two-weapon fighting"", ""Shugenja"", ""Spellthief"", ""Spirit Shaman"", ""Sorcerer + Metamagic"", ""Blank Character Info"", ""Battle Dancer"", ""Death Master"", ""Jester"", ""Mountebank"", ""Sha'ir"", ""Kingdom"", ""Urban Druid"", ""Soulborn"", ""Divine Mind"", ""Psicrystal"", ""Psionic Character Info"", ""Animal Companion"", ""Wilder"", ""Anima Mage"", ""Binder"", ""Crusader"", ""Cryptic"", ""Truenamer"", ""Bard"", ""Character Info - simple"", ""Cleric"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Psionics - Character Info"", ""Wilder"", ""Priest"", ""Shaman"", ""Ranger - Character Info"", ""Witch Hunter"", ""High Guard"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Ranger"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Alchemist"", ""Oracle"", ""Eidolon"", ""Spirit Ranger"", ""Summoner"", ""Ninja"", ""Character Background - Extra"", ""Feats"", ""Bard"", ""Lycanthrope"", ""Spell Book (Large)"", ""Animal Speaker"", ""Arcane Duelist"", ""Archaeologist"", ""Trapper"", ""Archivist"", ""Celebrity"", ""Court Bard"", ""Daredevil"", ""Demagogue"", ""Cleric"", ""Dervish Dancer"", ""Detective"", ""Dirge Bard"", ""Geisha"", ""Urban Ranger"", ""Magician"", ""Sandman"", ""Savage Skald"", ""Sea Singer"", ""Songhealer"", ""Sound Striker"", ""Paladin"", ""Street Performer"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Warden"", ""Crusader"", ""Evangelist"", ""Merciful Healer"", ""Separatist"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Sorcerer"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Wild Stalker"", ""Arctic Druid (Domain)"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Cave Druid (Domain)"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Barbarian - Character Info"", ""Jungle Druid (Domain)"", ""Bandit"", ""Menhir Savant (Animal Companion)"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Druid (Animal Companion)"", ""Charlatan"", ""Reincarnated Druid (Animal Companion)"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Storm Druid"", ""Swamp Druid (Animal Companion)"", ""Swamp Druid (Domain)"", ""Urban Druid"", ""World Walker (Animal Companion)"", ""World Walker (Domain)"""
"20","Use Magical Device","","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"21","STR","","13567","","58","""Character Info"", ""Combat"", ""Brutal Pugilist"", ""Drunken Brute"", ""Animal Companion"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Sea Reaver"", ""Ranger - Combat"", ""Superstitious Barbarian"", ""Titan Mauler"", ""True Primitive"", ""Fighter"", ""Urban Barbarian"", ""Wild Rager"", ""World Walker - Character Info"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Build Character"", ""Alchemist"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Soulknife"", ""Barbarian - Character Info"", ""Fist of the Dragon"", ""Panther Warrior"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Eidolon - Combat"", ""Monk - Combat"", ""Ranger - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Factotum"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Eidolon"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Monk"", ""Wild Shape"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"", ""Breaker"""
"22","Swim","","139","","18","""Character Info"", ""Animal Companion"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"23","WIS","","30991","","136","""Character Info"", ""Combat"", ""Khalid Asad"", ""Spirit Ranger"", ""Trapper"", ""Trophy Hunter"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""Build Character"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Protectorate Artillerist"", ""Character Info - Simple"", ""Character Info"", ""Monk"", ""Archivist"", ""Artificer"", ""Extended Cleric"", ""Factotum"", ""Favoured Soul"", ""Ninja"", ""Spirit Shaman"", ""Wyrdcaster"", ""Incarnate"", ""Ardent"", ""Blank Character Info"", ""Divine Mind"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Psychic Warrior"", ""Swordsage"", ""Combat - Simple"", ""Ranger - Character Info"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Combat - simple"", ""Druid"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Inquisitor"", ""Eidolon - Combat"", ""Ranger - Archery"", ""Eidolon"", ""Gunslinger"", ""Animal Companion"", ""Feats"", ""Lycanthrope"", ""Spell Book (Large)"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Crusader"", ""Divine Strategist"", ""Psychic Warrior"", ""Evangelist"", ""Merciful Healer"", ""Separatist"", ""Cleric"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Arctic Druid (Domain)"", ""Priest"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Cave Druid (Domain)"", ""Barbarian - Character Info"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Jungle Druid (Domain)"", ""Menhir Savant (Animal Companion)"", ""Witch Hunter"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Barbarian - Combat"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Reincarnated Druid (Animal Companion)"", ""Cleric of the Kaga"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Storm Druid"", ""Swamp Druid (Animal Companion)"", ""Swamp Druid (Domain)"", ""Druid (Animal Companion)"", ""Urban Druid"", ""World Walker (Animal Companion)"", ""World Walker (Domain)"", ""Janissary"", ""World Walker - Character Info"", ""Drunken Master"", ""Flowing Monk"", ""Hungry Ghost Monk"", ""Ki Mystic"", ""Manoeuvre Master"", ""Martial Artist"", ""Druid (Domain)"", ""Master of Many Styles"", ""Monk - Combat (without Flurry of Blows)"", ""High Guard"", ""Monk of the Empty Hand"", ""Monk of the Four Winds"", ""Monk of the Healing Hand"", ""Monk of the Lotus"", ""Monk of the Sacred Mountain"", ""Sensei"", ""Sohei"", ""Weapon Adept"", ""Monk - Combat"", ""Zen Archer"", ""Imperial Man-at-arms"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Falconer"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Monk"""
"24","Knowledge: The Planes","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"25","Knowledge: Nature","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"26","Knowledge: Religion","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"27","Knowledge: Dungeoneering","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"28","Knowledge: Arcana","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"29","Survival","","118","","16","""Character Info"", ""Animal Companion"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"30","DEX","","185136","","58","""Character Info"", ""Combat"", ""Breaker"", ""Brutal Pugilist"", ""Animal Companion"", ""Drunken Brute"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Ranger - Combat"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""Fighter"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""World Walker - Character Info"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Alchemist"", ""Build Character"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Panther Warrior"", ""Barbarian - Combat"", ""Barbarian"", ""Eidolon - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Eidolon"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Wild Shape"", ""Factotum"", ""Gunslinger"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"""
"31","Stealth","","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"32","Spellcraft","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"33","Sleight of Hand","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"34","Sense Motive","","128","","17","""Character Info"", ""Animal Companion"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"""
"35","if larger/|smaller","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"36","Ride","","108","","15","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"37","Perception","","211","","20","""Character Info"", ""Animal Companion"", ""Protectorate Artillerist"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"", ""World Walker - Character Info"", ""Bandit"", ""Burglar"", ""Divine Mind"", ""Sanctified Rogue"", ""Scout"", ""Trapsmith"", ""NPC Group"", ""NPC"", ""Party"", ""Cryptic"", ""Psionics - Character Info"""
"38","Linguistics","","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"39","Intimidate","","117","","15","""Character Info"", ""Barbarian - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"40","Heal","","117","","15","""Character Info"", ""Barbarian - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Merciful Healer"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"41","Handle Animal","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"42","Fly","","13","","11","""Character Info"", ""Animal Companion"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"43","Escape Artist","","118","","16","""Character Info"", ""Animal Companion"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"44","Disguise","","108","","15","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"45","Disable Device","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"46","Diplomacy","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"47","Climb","","139","","18","""Character Info"", ""Animal Companion"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"48","Bluff","","117","","15","""Character Info"", ""Barbarian - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Spy"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"49","Appraise","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"""
"50","INT","","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"50","per level","","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"51","CON","","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"51","per level","","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"52","+1 hp or skill rank per level","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"53","Favoured class","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"54","Acrobatics","","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"55","Untrained","","79","","12","""Character Info"", ""Barbarian - Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"56","Hit Die","","78","","11","""Character Info"", ""Barbarian - Character Info"", ""Psionic Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"57","Level|Adjustment","","79","","12","""Character Info"", ""Barbarian - Character Info"", ""Character Info - simple"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Feats"", ""World Walker - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"""
