"Frame number","Original","Translation","Count","Part of","File count","Files"
"55","Sense Motive","","7","","6","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"57","if larger/|smaller","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"59","Ride","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"62","Perception","","7","","6","""Character Info"", ""Animal Companion"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"64","Linguistics","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"66","Intimidate","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"68","Heal","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"70","Handle Animal","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"75","Fly","","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"77","Escape Artist","","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"79","Disguise","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"81","Disable Device","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"83","Diplomacy","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"85","Climb","","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"88","Bluff","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"90","Appraise","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"93","INT","","4","+ INT| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"93","per level","","4","+ INT| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"94","CON","","4","+ CON| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"94","per level","","4","+ CON| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"95","+1 per level","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"96","Favoured class","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"97","Acrobatics","","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"98","Untrained","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"99","Hit Die","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"100","Level|Adjustment","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Feats"""
"101","Skill Ranks","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"102","Armour|Check|Penalty","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"103","Misc","","108","","30","""Character Info"", ""Combat"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Archery"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Animal Companion"", ""Cavalier"", ""Inquisitor"", ""Eidolon - Combat"", ""Eidolon"", ""Magus"", ""Gunslinger"", ""Ninja"", ""Ronin"", ""Samurai"", ""Lycanthrope"", ""Bard"", ""Cleric"", ""Paladin"", ""Rogue"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Barbarian"""
"104","Skill|Bonus","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"105","Racial,|Feats","","2","","1","""Character Info"""
"106","Ranks","","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"107","Knowledge -","","4","Knowledge - INT|Profession - WIS","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"107","INT","","4","Knowledge - INT|Profession - WIS","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"107","Profession -","","4","Knowledge - INT|Profession - WIS","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"107","WIS","","4","Knowledge - INT|Profession - WIS","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"108","Craft -","","4","Craft - INT|Perform - CHA","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"108","INT","","4","Craft - INT|Perform - CHA","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"108","Perform -","","4","Craft - INT|Perform - CHA","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"108","CHA","","4","Craft - INT|Perform - CHA","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"109","Level","","166","","31","""Character Info"", ""Bard"", ""Monk - Combat"", ""Monk"", ""Ranger - Archery"", ""Ranger - Character Info"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Cavalier"", ""Inquisitor"", ""Witch"", ""Cleric"", ""Magus"", ""Gunslinger"", ""Ninja"", ""Ronin"", ""Samurai"", ""Extract Formulae"", ""Feats"", ""Spell Book (Dense)"", ""Spell Book (Large)"", ""Spell Book - Extra"", ""Fighter (Ranged)"", ""Spell Book"", ""Fighter"", ""Paladin"", ""Rogue"", ""Sorcerer"", ""Barbarian - Character Info"", ""Druid (Domain)"""
"110","CLASSES","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Feats"""
"111","Effective|Character|Level","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"112","EVIL","","18","","14","""Character Info"", ""Animal Companion"", ""Blank Spellcaster 2"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"113","GOOD","","18","","14","""Character Info"", ""Animal Companion"", ""Blank Spellcaster 2"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"114","CHAOTIC","","18","","14","""Character Info"", ""Animal Companion"", ""Blank Spellcaster 2"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"115","LAWFUL","","18","","14","""Character Info"", ""Animal Companion"", ""Blank Spellcaster 2"", ""Blank Spellcaster 3"", ""Blank Spellcaster"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"125","CON","","42","","18","""Character Info"", ""Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Eidolon"", ""Feats"", ""Lycanthrope"", ""Mini (Large)"", ""Mini (Medium)"", ""Mini (Small)"", ""Animal Companion"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Ranger - Combat"""
"134","Temp|Modifier","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"135","Temp|Score","","4","","3","""Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"136","Item|Bonus","","8","","7","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"137","Ability|Modifier","","8","","7","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"138","Ability|Score","","7","","6","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"""
"139","Ability Modifier = (Total Ability Score - 10) ÷ 2    (Round down)","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"140","XP","","5","","4","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"141","Player","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"142","Campaign","","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"154","BAB","","27","","9","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Feats"", ""Lycanthrope"""
"155","Base|Attack Bonus","","26","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"156","RANGED ATTACK","","3","RANGED ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"156","BONUS","","3","RANGED ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"166","MELEE ATTACK","","3","MELEE ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"166","BONUS","","3","MELEE ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"175","EFFECTS","","9","","8","""Combat"", ""Animal Companion"", ""Fighter (Ranged)"", ""Fighter"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"176","ARMOUR CLASS","","17","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"177","HEALTH","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"178","COMBAT ABILITIES","","4","","3","""Combat"", ""Animal Companion"", ""Monk - Combat"""
"179","METAMAGIC","","3","","2","""Combat"", ""Monk - Combat"""
"180","FLAT-FOOTED","","6","FLAT-FOOTED|CMD","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"180","CMD","","6","FLAT-FOOTED|CMD","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"181","CMD","","34","","15","""Combat"", ""Animal Companion"", ""Feats"", ""Lycanthrope"", ""Mini (Large)"", ""Mini (Medium)"", ""Mini (Small)"", ""Fighter (Ranged)"", ""Fighter"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Eidolon - Combat"""
"185","Deflection|Modifier","","21","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"193","Dodge|Modifier","","15","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"195","COMBAT MANOEUVRE","","9","COMBAT MANOEUVRE|DEFENCE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"195","DEFENCE","","9","COMBAT MANOEUVRE|DEFENCE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"203","Temp CMD","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"205","CMB","","26","","14","""Combat"", ""Animal Companion"", ""Lycanthrope"", ""Mini (Large)"", ""Mini (Medium)"", ""Mini (Small)"", ""Fighter (Ranged)"", ""Fighter"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Feats"""
"206","Temp CMB","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"208","AC","","68","","21","""Combat"", ""Animal Companion"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Gunslinger"", ""Ronin"", ""Lycanthrope"", ""Mini (Large)"", ""Mini (Medium)"", ""Fighter (Ranged)"", ""Mini (Small)"", ""Fighter"", ""Inventory without"", ""Inventory"", ""Paladin"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"""
"209","Temp AC","","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"210","Conditional Modifiers","","22","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"213","Damage Reduction","","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"214","Notes","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"216","Spell Resistance","","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"224","Natural|Armour","","8","","7","""Combat"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"227","Shield AC","","6","","5","""Combat"", ""Inventory without"", ""Inventory"", ""Barbarian - Combat"", ""Ranger - Combat"""
"229","Armour AC","","6","","5","""Combat"", ""Inventory without"", ""Inventory"", ""Barbarian - Combat"", ""Ranger - Combat"""
"251","FLAT-FOOTED","","9","FLAT-FOOTED ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"251","ARMOUR CLASS","","9","FLAT-FOOTED ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"252","TOUCH","","9","TOUCH ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"252","ARMOUR CLASS","","9","TOUCH ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"256","Non-lethal","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"257","Wounds","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"258","Dying","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"259","Unconscious","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"260","Stable","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"261","HIT POINTS","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"263","SAVES","","8","","7","""Combat"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"264","WILL","","12","","11","""Combat"", ""Animal Companion"", ""Mini (Small)"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"", ""Lycanthrope"", ""Mini (Large)"", ""Mini (Medium)"""
"265","REF","","12","","11","""Combat"", ""Animal Companion"", ""Mini (Small)"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"", ""Mini (Large)"", ""Mini (Medium)"""
"267","FORT","","13","","12","""Combat"", ""Animal Companion"", ""Mini (Medium)"", ""Mini (Small)"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"", ""Lycanthrope"", ""Mini (Large)"""
"269","WILL","","8","WILL SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"269","SAVE","","8","WILL SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"270","REFLEX","","8","REFLEX SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"270","SAVE","","8","REFLEX SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"284","Improved|Evasion","","5","","4","""Combat"", ""Barbarian - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"285","Trap|Sense","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"286","Endurance","","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"287","Evasion","","9","","8","""Combat"", ""Animal Companion"", ""Rogue"", ""Barbarian - Combat"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Eidolon - Combat"""
"288","Base","","11","","9","""Combat"", ""Fighter (Ranged)"", ""Fighter"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"290","Racial","","5","","4","""Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"292","Temp","","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"295","FORTITUDE","","9","FORTITUDE SAVE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"295","SAVE","","9","FORTITUDE SAVE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"298","Temp Damage|Bonus","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"300","Temp Attack|Bonus","","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"303","Power|Attack","","8","","3","""Combat"", ""Monk - Combat"", ""Eidolon - Combat"""
"306","Nerfs","","12","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"307","Morale|Bonus","","13","","7","""Combat"", ""Animal Companion"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"308","Buffs","","12","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
