"Frame number","Original","Translation","Count","Part of","File count","Files"
"19","CHA","19","339142","","165","""Character Info"", ""Animal Companion"", ""World Walker (Domain)"", ""Character Background - Extra"", ""Feats"", ""Bard"", ""Lycanthrope"", ""Spell Book (Large)"", ""Animal Speaker"", ""Arcane Duelist"", ""Archaeologist"", ""Archivist"", ""Celebrity"", ""Druid (Domain)"", ""Urban Ranger"", ""Court Bard"", ""Daredevil"", ""Demagogue"", ""Cleric"", ""Dervish Dancer"", ""Detective"", ""Dirge Bard"", ""Geisha"", ""Magician"", ""World Walker - Character Info"", ""Sandman"", ""Warden"", ""Savage Skald"", ""Sea Singer"", ""Songhealer"", ""Sound Striker"", ""Paladin"", ""Street Performer"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Archmage"", ""Crusader"", ""Evangelist"", ""Wild Stalker"", ""Merciful Healer"", ""Separatist"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Sorcerer"", ""Aquatic Druid (Domain)"", ""Antipaladin"", ""Arctic Druid (Animal Companion)"", ""Arctic Druid (Domain)"", ""Blight Druid (Domain)"", ""Bandit"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Cave Druid (Domain)"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Oath against Corruption"", ""Barbarian - Character Info"", ""Jungle Druid (Domain)"", ""Menhir Savant (Animal Companion)"", ""Menhir Savant (Domain)"", ""Charlatan"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Pack Lord"", ""Oath against Fiends"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Druid (Animal Companion)"", ""Reincarnated Druid (Animal Companion)"", ""Reincarnated Druid (Domain)"", ""Oath against Savagery"", ""Oath against the Wyrm"", ""Oath against Undeath"", ""Crossblooded Sorcerer"", ""Oath of Charity"", ""Oath of Chastity"", ""Oath of Loyalty"", ""Ranger - Archery"", ""Champion"", ""Oath of Vengeance"", ""Oathbound Paladin"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Shaman (Animal Companion)"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Ranger - Two-weapon fighting"", ""Character Info - Simple"", ""Character Info"", ""Dragon Shaman"", ""Dread Necromancer"", ""Shaman (Domain)"", ""Extended Cleric"", ""Extended Paladin"", ""Factotum"", ""Hexblade"", ""Shugenja"", ""Spellthief"", ""Guardian"", ""Spirit Shaman"", ""Sorcerer + Metamagic"", ""Blank Character Info"", ""Storm Druid"", ""Battle Dancer"", ""Death Master"", ""Jester"", ""Mountebank"", ""Sha'ir"", ""Urban Druid"", ""Soulborn"", ""Hierophant"", ""Divine Mind"", ""Psicrystal"", ""Swamp Druid (Animal Companion)"", ""Psionic Character Info"", ""Animal Companion"", ""Wilder"", ""Anima Mage"", ""Binder"", ""Crusader"", ""Truenamer"", ""Bard"", ""Marshal"", ""Character Info - simple"", ""Swamp Druid (Domain)"", ""Cleric"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Mythic"", ""Trickster"", ""Build Character"", ""Ranger - Character Info"", ""NPC"", ""Kingdom"", ""Urban Druid"", ""Cryptic"", ""Dread"", ""Ranger"", ""Psionics - Character Info"", ""Wilder"", ""Priest"", ""Shaman"", ""Witch Hunter"", ""Spirit Ranger"", ""High Guard"", ""World Walker (Animal Companion)"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Alchemist"", ""Oracle"", ""Eidolon"", ""Summoner"", ""Ninja"", ""Trapper"""
"20","Use Magical Device","20","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"21","STR","21","14367","","65","""Character Info"", ""Combat"", ""Scarred Rager"", ""Sea Reaver"", ""Ranger - Combat"", ""Superstitious Barbarian"", ""Titan Mauler"", ""True Primitive"", ""Fighter"", ""Urban Barbarian"", ""Wild Rager"", ""World Walker - Character Info"", ""Brutal Pugilist"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Archmage"", ""Alchemist"", ""Champion"", ""Guardian"", ""Hierophant"", ""Marshal"", ""Barbarian - Character Info"", ""Mythic"", ""Drunken Brute"", ""Trickster"", ""Build Character"", ""NPC"", ""Kingdom"", ""Eidolon - Combat"", ""Psionics - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Panther Warrior"", ""Barbarian - Combat"", ""Animal Companion"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Character Info - Simple"", ""Eidolon"", ""Character Info"", ""Factotum"", ""Psicrystal"", ""Psionic Character Info"", ""Elemental Kin"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Feats"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Hurler"", ""Monk"", ""Wild Shape"", ""Lycanthrope"", ""Armoured Hulk"", ""Breaker"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"""
"22","Swim","22","139","","18","""Character Info"", ""Animal Companion"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"23","WIS","23","31691","","143","""Character Info"", ""Combat"", ""Spirit Ranger"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Barbarian - Combat"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Reincarnated Druid (Animal Companion)"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Trapper"", ""NPC"", ""Storm Druid"", ""Swamp Druid (Animal Companion)"", ""Swamp Druid (Domain)"", ""Druid (Animal Companion)"", ""Urban Druid"", ""World Walker (Animal Companion)"", ""World Walker (Domain)"", ""World Walker - Character Info"", ""Drunken Master"", ""Trophy Hunter"", ""Flowing Monk"", ""Kingdom"", ""Hungry Ghost Monk"", ""Ki Mystic"", ""Manoeuvre Master"", ""Martial Artist"", ""Druid (Domain)"", ""Master of Many Styles"", ""Monk - Combat (without Flurry of Blows)"", ""Monk of the Empty Hand"", ""Priest"", ""Monk of the Four Winds"", ""Monk of the Healing Hand"", ""Psionics - Character Info"", ""Monk of the Lotus"", ""Monk of the Sacred Mountain"", ""Sensei"", ""Sohei"", ""Weapon Adept"", ""Monk - Combat"", ""Zen Archer"", ""Urban Ranger"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Warden"", ""Wild Stalker"", ""Archmage"", ""Champion"", ""Guardian"", ""Psychic Warrior"", ""Hierophant"", ""Character Info - Simple"", ""Character Info"", ""Monk"", ""Witch Hunter"", ""Archivist"", ""Artificer"", ""Extended Cleric"", ""Factotum"", ""Favoured Soul"", ""Falconer"", ""Ninja"", ""Spirit Shaman"", ""Incarnate"", ""Ardent"", ""Blank Character Info"", ""Ranger - Character Info"", ""Divine Mind"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Guide"", ""Psychic Warrior"", ""Swordsage"", ""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Cleric of the Kaga"", ""Cleric"", ""Combat - simple"", ""Druid"", ""Horse Lord"", ""Janissary"", ""High Guard"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Protectorate Artillerist"", ""Ranger - Archery"", ""Wyrdcaster"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Infiltrator"", ""Alchemist"", ""Inquisitor"", ""Eidolon - Combat"", ""Eidolon"", ""Gunslinger"", ""Animal Companion"", ""Marshal"", ""Feats"", ""Lycanthrope"", ""Spell Book (Large)"", ""Shapeshifter"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Crusader"", ""Divine Strategist"", ""Evangelist"", ""Merciful Healer"", ""Separatist"", ""Mythic"", ""Cleric"", ""Theologian"", ""Skirmisher"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Arctic Druid (Domain)"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Trickster"", ""Cave Druid (Domain)"", ""Monk"", ""Barbarian - Character Info"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Jungle Druid (Domain)"", ""Menhir Savant (Animal Companion)"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Build Character"""
"24","Knowledge: The Planes","24","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"25","Knowledge: Nature","25","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"26","Knowledge: Religion","26","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"27","Knowledge: Dungeoneering","27","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"28","Knowledge: Arcana","28","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"29","Survival","29","118","","16","""Character Info"", ""Animal Companion"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"30","DEX","30","194136","","65","""Character Info"", ""Combat"", ""Savage Barbarian"", ""Scarred Rager"", ""Ranger - Combat"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""Fighter"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""Breaker"", ""World Walker - Character Info"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Alchemist"", ""Archmage"", ""Champion"", ""Guardian"", ""Hierophant"", ""Barbarian - Character Info"", ""Marshal"", ""Brutal Pugilist"", ""Mythic"", ""Trickster"", ""Build Character"", ""NPC"", ""Eidolon - Combat"", ""Kingdom"", ""Psionics - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Panther Warrior"", ""Animal Companion"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Eidolon"", ""Character Info - Simple"", ""Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Drunken Brute"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Gunslinger"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Elemental Kin"", ""Wild Shape"", ""Factotum"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"""
"31","Stealth","31","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"32","Spellcraft","32","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"33","Sleight of Hand","33","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"34","Sense Motive","34","128","","17","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Psionics - Character Info"""
"35","if larger/|smaller","35","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"36","Ride","36","108","","15","""Character Info"", ""Barbarian - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"""
"37","Perception","37","221","","21","""Character Info"", ""Animal Companion"", ""Bandit"", ""Burglar"", ""Sanctified Rogue"", ""Divine Mind"", ""Scout"", ""Trapsmith"", ""NPC Group"", ""NPC"", ""Party"", ""Cryptic"", ""Psionics - Character Info"", ""Dread"", ""Protectorate Artillerist"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"", ""World Walker - Character Info"""
"38","Linguistics","38","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"39","Intimidate","39","117","","15","""Character Info"", ""Barbarian - Character Info"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"40","Heal","40","117","","15","""Character Info"", ""Barbarian - Character Info"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Merciful Healer"""
"41","Handle Animal","41","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"42","Fly","42","13","","11","""Character Info"", ""Animal Companion"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"""
"43","Escape Artist","43","118","","16","""Character Info"", ""Animal Companion"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"44","Disguise","44","108","","15","""Character Info"", ""Barbarian - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"""
"45","Disable Device","45","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"46","Diplomacy","46","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"47","Climb","47","139","","18","""Character Info"", ""Animal Companion"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"", ""Party"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"48","Bluff","48","117","","15","""Character Info"", ""Barbarian - Character Info"", ""Spy"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"""
"49","Appraise","49","107","","14","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"""
"50","INT","50","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"50","per level","50","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"51","CON","51","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"51","per level","51","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"52","+1 hp or skill rank per level","52","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"53","Favoured class","53","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"54","Acrobatics","54","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
