"Frame number","Original","Translation","Count","Part of","File count","Files"
"29","INT","29","83","","14","""Character Info"", ""Animal Companion"", ""Alchemist"", ""Witch"", ""Eidolon"", ""Magus"", ""Ninja"", ""Feats"", ""Lycanthrope"", ""Spell Book (Large)"", ""Rogue"", ""Wizard"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"35","CHA","35","77","","22","""Character Info"", ""Animal Companion"", ""Character Background - Extra"", ""Feats"", ""Bard"", ""Lycanthrope"", ""Spell Book (Large)"", ""Cleric"", ""Paladin"", ""Sorcerer"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Ranger - Character Info"", ""Druid (Domain)"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Oracle"", ""Eidolon"", ""Summoner"", ""Ninja"""
"36","Use Magical Device","36","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"37","STR","37","71","","16","""Character Info"", ""Combat"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Eidolon"", ""Feats"", ""Lycanthrope"", ""Animal Companion"", ""Fighter"""
"38","Swim","38","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"39","WIS","39","82","","23","""Character Info"", ""Combat"", ""Eidolon"", ""Gunslinger"", ""Animal Companion"", ""Feats"", ""Lycanthrope"", ""Spell Book (Large)"", ""Cleric"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Druid (Animal Companion)"", ""Ranger - Archery"", ""Druid (Domain)"", ""Monk - Combat"", ""Monk"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Inquisitor"", ""Eidolon - Combat"""
"40","Knowledge: The Planes","40","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"41","Knowledge: Nature","41","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"42","Knowledge: Religion","42","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"43","Knowledge: Dungeoneering","43","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"44","Knowledge: Arcana","44","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"45","Survival","45","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"46","DEX","46","118","","17","""Character Info"", ""Combat"", ""Fighter"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Eidolon"", ""Gunslinger"", ""Feats"", ""Lycanthrope"", ""Animal Companion"""
"47","Stealth","47","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"50","Spellcraft","50","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"52","Sleight of Hand","52","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"55","Sense Motive","55","7","","6","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"57","if larger/|smaller","57","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"59","Ride","59","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"62","Perception","62","8","","7","""Character Info"", ""Animal Companion"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"""
"64","Linguistics","64","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"66","Intimidate","66","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"68","Heal","68","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"70","Handle Animal","70","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"75","Fly","75","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"77","Escape Artist","77","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"79","Disguise","79","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"81","Disable Device","81","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"83","Diplomacy","83","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"85","Climb","85","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"88","Bluff","88","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"90","Appraise","90","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"93","INT","93","4","+ INT| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"93","per level","93","4","+ INT| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"94","CON","94","4","+ CON| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"94","per level","94","4","+ CON| per level","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"95","+1 hp or skill rank per level","95","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"96","Favoured class","96","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"97","Acrobatics","97","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"98","Untrained","98","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"99","Hit Die","99","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"100","Level|Adjustment","100","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Feats"""
"101","Skill Ranks","101","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"102","Armour|Check|Penalty","102","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"103","Misc","103","113","","30","""Character Info"", ""Combat"", ""Ranger"", ""Alchemist"", ""Animal Companion"", ""Cavalier"", ""Inquisitor"", ""Eidolon - Combat"", ""Eidolon"", ""Magus"", ""Gunslinger"", ""Ninja"", ""Druid (Animal Companion)"", ""Ronin"", ""Samurai"", ""Lycanthrope"", ""Bard"", ""Cleric"", ""Paladin"", ""Rogue"", ""Barbarian - Character Info"", ""Barbarian - Combat"", ""Barbarian"", ""Druid (Domain)"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Archery"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"""
"104","Skill|Bonus","104","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"105","Racial,|Feats","105","2","","1","""Character Info"""
"106","Ranks","106","6","","5","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"107","Knowledge - INT|Profession - WIS","107","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"108","Other skills:|Craft - INT|Perform - CHA","108","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"109","Level","109","138","","28","""Character Info"", ""Bard"", ""Gunslinger"", ""Ninja"", ""Cleric"", ""Ronin"", ""Samurai"", ""Extract Formulae"", ""Feats"", ""Spell Book (Dense)"", ""Spell Book (Large)"", ""Spell Book - Extra"", ""Ranger - Character Info"", ""Spell Book"", ""Fighter"", ""Rogue"", ""Barbarian - Character Info"", ""Druid (Domain)"", ""Monk - Combat"", ""Monk"", ""Ranger - Archery"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Cavalier"", ""Inquisitor"", ""Witch"", ""Magus"""
"110","CLASSES","110","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Feats"""
"111","Effective|Character|Level","111","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"112","EVIL","112","16","","11","""Character Info"", ""Animal Companion"", ""Eidolon"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"""
"113","GOOD","113","16","","11","""Character Info"", ""Animal Companion"", ""Eidolon"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"""
"114","CHAOTIC","114","16","","11","""Character Info"", ""Animal Companion"", ""Eidolon"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"""
"115","LAWFUL","115","16","","11","""Character Info"", ""Animal Companion"", ""Eidolon"", ""Character Background - Extra"", ""Cleric"", ""Paladin"", ""Barbarian - Character Info"", ""Druid (Animal Companion)"", ""Druid (Domain)"", ""Ranger - Character Info"", ""Inquisitor"""
"125","CON","125","37","","15","""Character Info"", ""Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Eidolon"", ""Feats"", ""Lycanthrope"", ""Animal Companion"", ""Barbarian - Character Info"", ""Barbarian - Combat"""
"134","Temp|Modifier","134","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"135","Temp|Score","135","4","","3","""Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"136","Item|Bonus","136","8","","7","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"137","Ability|Modifier","137","8","","7","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"""
"138","Ability|Score","138","7","","6","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Wild Shape"", ""Ranger - Character Info"", ""Eidolon"""
"139","Ability Modifier = (Total Ability Score - 10) ÷ 2    (Round down)","139","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
"140","XP","140","5","","4","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"141","Player","141","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"142","Campaign","142","4","","3","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"154","BAB","154","27","","9","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Feats"", ""Lycanthrope"""
"155","Base|Attack Bonus","155","26","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"156","RANGED ATTACK","156","3","RANGED ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"156","BONUS","156","3","RANGED ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"166","MELEE ATTACK","166","3","MELEE ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"166","BONUS","166","3","MELEE ATTACK|BONUS","2","""Combat"", ""Monk - Combat"""
"175","EFFECTS","175","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"176","ARMOUR CLASS","176","19","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"177","HEALTH","177","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"178","COMBAT ABILITIES","178","4","","3","""Combat"", ""Animal Companion"", ""Monk - Combat"""
"179","METAMAGIC","179","3","","2","""Combat"", ""Monk - Combat"""
"180","FLAT-FOOTED","180","6","FLAT-FOOTED|CMD","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"180","CMD","180","6","FLAT-FOOTED|CMD","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"181","CMD","181","24","","10","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Feats"", ""Lycanthrope"""
"185","Deflection|Modifier","185","22","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"193","Dodge|Modifier","193","15","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"195","COMBAT MANOEUVRE","195","9","COMBAT MANOEUVRE|DEFENCE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"195","DEFENCE","195","9","COMBAT MANOEUVRE|DEFENCE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"203","Temp CMD","203","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"205","CMB","205","17","","9","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Feats"", ""Lycanthrope"""
"206","Temp CMB","206","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"208","AC","208","50","","16","""Combat"", ""Animal Companion"", ""Paladin"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Alchemist"", ""Eidolon - Combat"", ""Gunslinger"", ""Ronin"", ""Lycanthrope"", ""Inventory without"", ""Inventory"""
"209","Temp AC","209","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"210","Conditional Modifiers","210","22","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"213","Damage Reduction","213","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"214","Notes","214","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"216","Spell Resistance","216","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"224","Natural|Armour","224","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"227","Shield AC","227","6","","5","""Combat"", ""Inventory without"", ""Inventory"", ""Barbarian - Combat"", ""Ranger - Combat"""
"229","Armour AC","229","6","","5","""Combat"", ""Inventory without"", ""Inventory"", ""Barbarian - Combat"", ""Ranger - Combat"""
"251","FLAT-FOOTED","251","10","FLAT-FOOTED ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"251","ARMOUR CLASS","251","10","FLAT-FOOTED ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"252","TOUCH","252","10","TOUCH ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"252","ARMOUR CLASS","252","10","TOUCH ARMOUR CLASS","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"256","Non-lethal","256","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"257","Wounds","257","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"258","Dying","258","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"259","Unconscious","259","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"260","Stable","260","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"261","HIT POINTS","261","8","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"263","SAVES","263","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"264","WILL","264","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"", ""Lycanthrope"""
"265","REF","265","10","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"""
"267","FORT","267","11","","9","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Eidolon"", ""Lycanthrope"""
"269","WILL","269","9","WILL SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"269","SAVE","269","9","WILL SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"270","REFLEX","270","9","REFLEX SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"270","SAVE","270","9","REFLEX SAVE","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"284","Improved|Evasion","284","5","","4","""Combat"", ""Barbarian - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"285","Trap|Sense","285","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"286","Endurance","286","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"287","Evasion","287","9","","8","""Combat"", ""Animal Companion"", ""Rogue"", ""Barbarian - Combat"", ""Monk - Combat"", ""Monk"", ""Ranger - Combat"", ""Eidolon - Combat"""
"288","Base","288","9","","7","""Combat"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"290","Racial","290","5","","4","""Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"292","Temp","292","11","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"295","FORTITUDE","295","10","FORTITUDE SAVE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"295","SAVE","295","10","FORTITUDE SAVE","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"298","Temp Damage|Bonus","298","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"300","Temp Attack|Bonus","300","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"303","Power|Attack","303","8","","3","""Combat"", ""Monk - Combat"", ""Eidolon - Combat"""
"306","Nerfs","306","12","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"307","Morale|Bonus","307","14","","7","""Combat"", ""Animal Companion"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"308","Buffs","308","12","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"317","COMBAT MANOEUVRES","317","9","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"318","BASE ATTACK","318","9","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"319","SPEED","319","15","","8","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"320","INITIATIVE","320","7","","6","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"322","COMBAT MANOEUVRE","322","8","COMBAT MANOEUVRE|BONUS","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"322","BONUS","322","8","COMBAT MANOEUVRE|BONUS","7","""Combat"", ""Animal Companion"", ""Barbarian - Combat"", ""Wild Shape"", ""Ranger - Combat"", ""Eidolon - Combat"", ""Lycanthrope"""
"323","RANGED|ATTACK","323","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"324","MELEE|ATTACK","324","6","","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"325","BASE|ATTACK","325","6","BASE|ATTACK BONUS","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
"325","BONUS","325","6","BASE|ATTACK BONUS","5","""Combat"", ""Barbarian - Combat"", ""Monk - Combat"", ""Ranger - Combat"", ""Eidolon - Combat"""
