"Frame number","Original","Translation","Count","Part of","File count","Files"
"130","Escape Artist","130","6","","4","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"""
"133","Disguise","133","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"135","Disable Device","135","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"137","Diplomacy","137","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"139","Decipher Script","139","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"141","Concentration","141","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"143","Climb","143","6","","4","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"""
"146","Bluff","146","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"148","Balance","148","6","","4","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"""
"151","Appraise","151","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"152","= ECL + 3","152","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"153","Untrained","153","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"155","Hit Die","155","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"156","Level|Adjustment","156","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"""
"157","Skill Ranks","157","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"158","Favoured|Enemy|Bonus","158","4","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"159","Armour|Check|Penalty","159","5","","3","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"""
"160","Misc","160","40","","14","""Character Info - Simple"", ""Character Info"", ""Bard"", ""Character Info - simple"", ""Cleric"", ""Combat - simple"", ""Monk"", ""Paladin"", ""Ranger"", ""Wild Shape"", ""Blank Character Info"", ""Combat - Simple"", ""Combat"", ""Animal Companion"""
"161","Skill|Bonus","161","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"162","Racial,|Feats,|Synergy","162","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"163","Ranks","163","9","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"""
"164","Knowledge - INT|Profession - WIS","164","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"165","Other skills:|Craft - INT|Perform - CHA","165","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"166","Level","166","10","","7","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Spell Book (Dense)"", ""Spell Book (Large)"", ""Spell Book"""
"167","CLASSES","167","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"168","Effective|Character|Level","168","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"169","Max|Ranks","169","7","","4","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
"170","EVIL","170","13","","8","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"""
"171","GOOD","171","13","","8","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"""
"172","CHAOTIC","172","13","","8","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"""
"173","LAWFUL","173","13","","8","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"""
"174","Max Load","174","3","","3","""Character Info - Simple"", ""Character Info - simple"", ""Inventory"""
"175","Heavy Load","175","5","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"""
"176","Medium Load","176","5","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"""
"177","lb","177","62","","8","""Character Info - Simple"", ""Combat - Simple"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"""
"178","Total Weight","178","8","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"""
"179","Light Load","179","5","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"""
"180","Armour, Shield, Protective Items","180","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"181","Weapons, Ammo, Scrolls, Potions","181","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"182","Carried Items","182","5","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"""
"191","FEATS & SPECIAL ABILITIES","191","3","","1","""Character Info"""
"349","SPECIAL ABILITIES","349","7","","6","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Combat"""
"350","FEATS","350","6","","5","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Combat"""
"422","AC","422","34","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"""
"423","Temp AC","423","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"424","Conditional Modifiers","424","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"425","Damage Reduction","425","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"426","Spell Resistance","426","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"456","Damage","456","31","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"457","Critical","457","31","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"458","Attack Bonus","458","31","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"470","sq","470","64","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"""
"471","ft","471","64","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"""
"472","Type","472","28","","5","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"473","Range","473","31","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"486","Ammo","486","11","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"487","Special Ammo","487","11","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"488","ARMOUR CLASS","488","14","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"489","FLAT-FOOTED","489","7","FLAT-FOOTED ARMOUR CLASS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"489","ARMOUR CLASS","489","7","FLAT-FOOTED ARMOUR CLASS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"490","TOUCH","490","7","TOUCH ARMOUR CLASS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"490","ARMOUR CLASS","490","7","TOUCH ARMOUR CLASS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"491","hp","491","23","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Monk"", ""Paladin"""
"494","Non-lethal","494","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"495","Wounds","495","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"496","Dying","496","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"497","Unconscious","497","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"498","Stable","498","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"499","HIT POINTS","499","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"505","Deflection|Modifier","505","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"506","Natural|Armour","506","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"510","Shield AC","510","10","","5","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"511","Armour AC","511","10","","5","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"516","HEALTH","516","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"517","ATTACKS","517","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"520","COMBAT ABILITIES","520","4","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"521","EFFECTS","521","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"522","EQUIPMENT","522","6","","5","""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"523","SHIELD","523","5","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"524","ARMOUR","524","5","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"525","SAVES","525","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"526","GRAPPLE","526","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"527","BASE ATTACK","527","7","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"528","SPEED","528","12","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"529","INITIATIVE","529","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"536","Spell Failure","536","10","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"538","Head","538","3","","3","""Combat - Simple"", ""Combat - simple"", ""Inventory"""
"539","Properties","539","24","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"540","Throat","540","2","","2","""Combat - Simple"", ""Combat - simple"""
"542","Body","542","3","","3","""Combat - Simple"", ""Combat - simple"", ""Inventory"""
"544","Arms","544","2","","2","""Combat - Simple"", ""Combat - simple"""
"546","Hands","546","5","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"548","Ring","548","8","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"553","Check Penalty","553","10","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"558","Max Speed","558","5","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"561","Max AC DEX","561","5","","4","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"563","WILL","563","6","","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"564","REF","564","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"566","FORT","566","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"568","WILL","568","6","WILL SAVE","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"568","SAVE","568","6","WILL SAVE","4","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"""
"569","REFLEX","569","7","REFLEX SAVE","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"569","SAVE","569","7","REFLEX SAVE","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"582","Improved|Evasion","582","4","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"583","Trap|Sense","583","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"584","Endurance","584","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"585","Evasion","585","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Monk"""
"586","Base","586","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Wild Shape"""
"588","Racial","588","4","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"590","Temp","590","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"593","FORTITUDE","593","7","FORTITUDE SAVE","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"593","SAVE","593","7","FORTITUDE SAVE","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"596","Base|Attack","596","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"598","Size Modifier|× 4","598","4","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"605","Temp Damage|Bonus","605","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"607","Temp Attack|Bonus","607","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"608","GRAPPLE","608","7","GRAPPLE BONUS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"608","BONUS","608","7","GRAPPLE BONUS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"609","BASE ATTACK","609","2","BASE ATTACK BONUS","2","""Combat - Simple"", ""Combat - simple"""
"609","BONUS","609","2","BASE ATTACK BONUS","2","""Combat - Simple"", ""Combat - simple"""
"617","Temp Speed","617","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Wild Shape"""
"618","Speed with Armour","618","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"619","INIT","619","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"625","Feats","625","5","","3","""Combat - Simple"", ""Combat"", ""Combat - simple"""
"626","INITIATIVE","626","7","INITIATIVE BONUS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"626","BONUS","626","7","INITIATIVE BONUS","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"""
"634","Power|Attack","634","4","","1","""Combat"""
"637","Nerfs","637","6","","1","""Combat"""
"638","Morale|Bonus","638","4","","1","""Combat"""
"639","Buffs","639","6","","1","""Combat"""
"652","METAMAGIC","652","2","","1","""Combat"""
"700","RANGED|ATTACK","700","3","","1","""Combat"""
"701","MELEE|ATTACK","701","3","","1","""Combat"""
"702","BASE|ATTACK","702","3","BASE|ATTACK BONUS","1","""Combat"""
"702","BONUS","702","3","BASE|ATTACK BONUS","1","""Combat"""
"709","Climb Speed","709","2","","1","""Combat"""
"712","Fly Speed","712","4","","2","""Combat"", ""Animal Companion"""
"715","Swim Speed","715","4","","2","""Combat"", ""Animal Companion"""
"840","PORTRAIT","840","2","","2","""Animal Companion"", ""Wild Shape"""
"900","Temp Damage","900","1","","1","""Animal Companion"""
"902","Temp Attack","902","1","","1","""Animal Companion"""
"905","BASIC SPEED","905","1","","1","""Animal Companion"""
"916","x 4","916","3","","3","""Animal Companion"", ""Wild Shape"", ""Combat"""
"954","Misc|Modifier","954","2","","2","""Animal Companion"", ""Wild Shape"""
"960","Ability Modifier = (Total Ability Score - 10) ÷ 2","960","2","","2","""Animal Companion"", ""Wild Shape"""
"961","Racial, Feats","961","1","","1","""Animal Companion"""
"988","Hit die","988","1","","1","""Animal Companion"""
"990","Age","990","1","","1","""Animal Companion"""
"991","Height","991","1","","1","""Animal Companion"""
"993","Subtype","993","1","","1","""Animal Companion"""
"995","Creature Type","995","2","","2","""Animal Companion"", ""Wild Shape"""
"997","Creature Name","997","1","","1","""Animal Companion"""
"998","SUMMONED CREATURE","998","1","","1","""Animal Companion"""
"999","ANIMAL COMPANION","999","1","","1","""Animal Companion"""
"1000","FAMILIAR","1000","1","","1","""Animal Companion"""
"1015","Base Save","1015","1","","1","""Animal Companion"""
"1034","Effective|Level","1034","1","","1","""Animal Companion"""
"1037","Creature|Level","1037","1","","1","""Animal Companion"""
"1042","CHARGES","1042","7","","7","""Bard"", ""Druid"", ""Inventory"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1044","WANDS","1044","7","","7","""Bard"", ""Druid"", ""Inventory"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1045","Level|Bonus","1045","5","","5","""Bard"", ""Druid"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1048","Bards can wear light armour without risking|spell failure.","1048","1","","1","""Bard"""
"1049","POTIONS","1049","8","","8","""Bard"", ""Cleric"", ""Druid"", ""Inventory"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1050","SCROLLS","1050","8","","8","""Bard"", ""Cleric"", ""Druid"", ""Inventory"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1051","BARD","1051","2","","1","""Bard"""
"1052","FASCINATE","1052","1","","1","""Bard"""
"1053","BARDIC KNOWLEDGE","1053","1","","1","""Bard"""
"1054","SPELLS","1054","7","","7","""Bard"", ""Cleric"", ""Druid"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1055","KNOWN SPELLS","1055","2","","2","""Bard"", ""Sorcerer"""
"1063","Bonus Spells","1063","4","","4","""Bard"", ""Cleric"", ""Druid"", ""Sorcerer"""
"1064","CHA - 12","1064","2","","2","""Bard"", ""Sorcerer"""
"1065","CHA - 8","1065","2","","2","""Bard"", ""Sorcerer"""
"1066","CHA - 4","1066","2","","2","""Bard"", ""Sorcerer"""
"1070","Base|Spells","1070","7","","7","""Bard"", ""Cleric"", ""Druid"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1071","Spells|per day","1071","7","","7","""Bard"", ""Cleric"", ""Druid"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1072","Spell|Save DC","1072","7","","7","""Bard"", ""Cleric"", ""Druid"", ""Paladin"", ""Ranger"", ""Sorcerer"", ""Wizard"""
"1073","Spells|Known","1073","2","","2","""Bard"", ""Sorcerer"""
"1074","Spell Save DC = 10 + CHA + Spell Level","1074","2","","2","""Bard"", ""Sorcerer"""
"1075","Number of|Affected Allies","1075","2","","1","""Bard"""
"1077","Inspire Heroics","1077","1","","1","""Bard"""
"1080","Courage Bonus","1080","1","","1","""Bard"""
"1083","Bard|Level","1083","4","","1","""Bard"""
"1084","AUDIENCE","1084","1","AUDIENCE|MAX FASCINATED","1","""Bard"""
"1084","MAX FASCINATED","1084","1","AUDIENCE|MAX FASCINATED","1","""Bard"""
"1090","Perform|Ranks","1090","1","","1","""Bard"""
"1092","Inspire Greatness","1092","1","","1","""Bard"""
"1095","Song of Freedom","1095","1","","1","""Bard"""
