"Frame number","Original","Translation","Count","Part of","File count","Files"
"84","Swim","84","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"88","Survival","88","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"90","Spot","90","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"93","Spellcraft","93","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"95","Sleight of Hand","95","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"98","Sense Motive","98","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"100","Search","100","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"102","Ride","102","8","","6","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"104","Open Lock","104","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"106","Move Silently","106","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"109","Listen","109","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"111","Jump","111","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"114","Intimidate","114","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"115","- Size|  mod x4","115","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"116","- 1 per 5lb| carried","116","5","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"117","+ Size|  diff x4","117","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"119","Hide","119","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"122","Heal","122","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"124","Handle Animal","124","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"126","Gather Information","126","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"128","Forgery","128","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"130","Escape Artist","130","8","","6","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"133","Disguise","133","8","","6","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"135","Disable Device","135","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"137","Diplomacy","137","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"139","Decipher Script","139","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"141","Concentration","141","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"143","Climb","143","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"146","Bluff","146","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"148","Balance","148","9","","7","""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"""
"151","Appraise","151","7","","5","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"152","= ECL + 3","152","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"153","Untrained","153","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"155","Hit Die","155","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"156","Level|Adjustment","156","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psionic Character Info"""
"157","Skill Ranks","157","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"158","Favoured|Enemy|Bonus","158","5","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"159","Armour|Check|Penalty","159","6","","4","""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"160","Misc","160","85","","41","""Character Info - Simple"", ""Character Info"", ""Extended Paladin"", ""Factotum"", ""Blank Character Info"", ""Hexblade"", ""Sorcerer + Metamagic"", ""Death Master"", ""Jester"", ""Mountebank"", ""Savant"", ""Incarnate"", ""Monk"", ""Soulborn"", ""Totemist"", ""Ardent"", ""Combat - Simple"", ""Divine Mind"", ""Lurk"", ""Psicrystal"", ""Psion"", ""Psionic Character Info"", ""Psionic Combat"", ""Paladin"", ""Psychic Warrior"", ""Soulknife v2"", ""Soulknife"", ""Wilder"", ""Combat"", ""Truenamer"", ""Animal Companion"", ""Bard"", ""Character Info - simple"", ""Cleric"", ""Ranger"", ""Combat - simple"", ""Wild Shape"", ""Dragon Shaman"", ""Dread Necromancer"", ""Duskblade"", ""Extended Cleric"""
"161","Skill|Bonus","161","9","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"""
"162","Racial,|Feats,|Synergy","162","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"163","Ranks","163","10","","6","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psionic Character Info"""
"164","Knowledge - INT|Profession - WIS","164","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"165","Other skills:|Craft - INT|Perform - CHA","165","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"166","Level","166","29","","19","""Character Info - Simple"", ""Character Info"", ""Truenamer"", ""Blank Character Info"", ""Character Info - simple"", ""Spell Book (Dense)"", ""Spell Book (Large)"", ""Spell Book"", ""Artificer"", ""Dragonfire Adept"", ""Factotum"", ""Warlock"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psion"", ""Psionic Character Info"", ""Psychic Warrior"", ""Wilder"""
"167","CLASSES","167","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"168","Effective|Character|Level","168","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"169","Max|Ranks","169","8","","5","""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"170","EVIL","170","42","","29","""Character Info - Simple"", ""Character Info"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Blank Spellcaster 3"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"""
"171","GOOD","171","42","","29","""Character Info - Simple"", ""Character Info"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Blank Spellcaster 3"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"""
"172","CHAOTIC","172","42","","29","""Character Info - Simple"", ""Character Info"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Blank Spellcaster 3"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"""
"173","LAWFUL","173","42","","29","""Character Info - Simple"", ""Character Info"", ""Mountebank"", ""Urban Druid"", ""Blank Character Info"", ""Incarnate"", ""Soulborn"", ""Ardent"", ""Divine Mind"", ""Lurk"", ""Psionic Character Info"", ""Anima Mage"", ""Blank Spellcaster 3"", ""Binder"", ""Shadowcaster"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Druid"", ""Paladin"", ""Archivist"", ""Blank Spellcaster 2"", ""Blank Spellcaster"", ""Character Background"", ""Dragon Shaman"", ""Extended Cleric"", ""Extended Paladin"", ""Favoured Soul"", ""Hexblade"""
"174","Max Load","174","4","","4","""Character Info - Simple"", ""Character Info - simple"", ""Inventory"", ""Psionic Inventory"""
"175","Heavy Load","175","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"176","Medium Load","176","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"177","lb","177","74","","9","""Character Info - Simple"", ""Combat - Simple"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"178","Total Weight","178","9","","6","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Party Funds"", ""Psionic Inventory"""
"179","Light Load","179","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"180","Armour, Shield, Protective Items","180","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"181","Weapons, Ammo, Scrolls, Potions","181","2","","2","""Character Info - Simple"", ""Character Info - simple"""
"182","Carried Items","182","6","","5","""Character Info - Simple"", ""Character Info - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"191","FEATS & SPECIAL ABILITIES","191","3","","1","""Character Info"""
"349","SPECIAL ABILITIES","349","8","","7","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Combat"", ""Psionic Character Info"""
"350","FEATS","350","7","","6","""Blank Character Info"", ""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Combat"", ""Psionic Character Info"""
"422","AC","422","44","","10","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Psionic Inventory"""
"423","Temp AC","423","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"424","Conditional Modifiers","424","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"425","Damage Reduction","425","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"426","Spell Resistance","426","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psionic Combat"""
"456","Damage","456","43","","9","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"""
"457","Critical","457","43","","9","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"""
"458","Attack Bonus","458","45","","10","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Crusader"""
"470","sq","470","89","","14","""Combat - Simple"", ""Combat"", ""Wild Shape"", ""Shugenja"", ""Divine Mind"", ""Psicrystal"", ""Psionic Combat"", ""Psionic Inventory"", ""Soulknife v2"", ""Soulknife"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"471","ft","471","89","","14","""Combat - Simple"", ""Combat"", ""Wild Shape"", ""Shugenja"", ""Divine Mind"", ""Psicrystal"", ""Psionic Combat"", ""Psionic Inventory"", ""Soulknife v2"", ""Soulknife"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"""
"472","Type","472","42","","13","""Combat - Simple"", ""Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Tome of Battle"", ""Crusader"", ""Swordsage"", ""Warblade"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"""
"473","Range","473","52","","14","""Combat - Simple"", ""Combat"", ""Psicrystal"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Tome of Battle"", ""Crusader"", ""Swordsage"", ""Warblade"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Dragon Shaman"""
"486","Ammo","486","14","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"487","Special Ammo","487","14","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"488","ARMOUR CLASS","488","17","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"489","FLAT-FOOTED","489","9","FLAT-FOOTED ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"489","ARMOUR CLASS","489","9","FLAT-FOOTED ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"490","TOUCH","490","9","TOUCH ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"490","ARMOUR CLASS","490","9","TOUCH ARMOUR CLASS","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"491","hp","491","33","","12","""Combat - Simple"", ""Combat"", ""Extended Paladin"", ""Death Master"", ""Psicrystal"", ""Psionic Combat"", ""Animal Companion"", ""Combat - simple"", ""Monk"", ""Paladin"", ""Dragon Shaman"", ""Dread Necromancer"""
"494","Non-lethal","494","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"495","Wounds","495","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"496","Dying","496","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"497","Unconscious","497","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"498","Stable","498","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"499","HIT POINTS","499","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"505","Deflection|Modifier","505","6","","4","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psionic Combat"""
"506","Natural|Armour","506","10","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"510","Shield AC","510","12","","7","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"""
"511","Armour AC","511","12","","7","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Combat"", ""Psionic Inventory"""
"516","HEALTH","516","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"517","ATTACKS","517","9","","7","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psicrystal"", ""Psionic Combat"""
"520","COMBAT ABILITIES","520","6","","5","""Combat - Simple"", ""Combat"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"521","EFFECTS","521","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
"522","EQUIPMENT","522","7","","6","""Combat - Simple"", ""Animal Companion"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"523","SHIELD","523","6","","5","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psionic Inventory"""
"524","ARMOUR","524","7","","6","""Combat - Simple"", ""Combat - simple"", ""Inventory without"", ""Inventory"", ""Psicrystal"", ""Psionic Inventory"""
"525","SAVES","525","8","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Wild Shape"", ""Psionic Combat"""
"526","GRAPPLE","526","7","","5","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psionic Combat"""
"527","BASE ATTACK","527","9","","6","""Combat - Simple"", ""Combat"", ""Animal Companion"", ""Combat - simple"", ""Psicrystal"", ""Psionic Combat"""
