Frame number,Original,Translation,Count,Part of,File count,Files
23,WIS,,21591,,96,"""Character Info"", ""Combat"", ""Drunken Master"", ""Flowing Monk"", ""Ranger - Archery"", ""Hungry Ghost Monk"", ""Ki Mystic"", ""Manoeuvre Master"", ""Cleric"", ""Martial Artist"", ""Master of Many Styles"", ""Monk - Combat (without Flurry of Blows)"", ""Eidolon"", ""Monk of the Empty Hand"", ""Monk of the Four Winds"", ""Monk of the Healing Hand"", ""Ranger - Character Info"", ""Monk of the Lotus"", ""Monk of the Sacred Mountain"", ""Sensei"", ""Sohei"", ""Barbarian - Character Info"", ""Weapon Adept"", ""Gunslinger"", ""Zen Archer"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Ranger - Combat"", ""Falconer"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Animal Companion"", ""Barbarian - Combat"", ""Skirmisher"", ""Spirit Ranger"", ""Trapper"", ""Trophy Hunter"", ""Ranger - Two-weapon fighting"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""NPC"", ""Feats"", ""Kingdom"", ""Psionics - Character Info"", ""Druid (Animal Companion)"", ""Psychic Warrior"", ""Priest"", ""Witch Hunter"", ""Ranger"", ""Cleric of the Kaga"", ""Janissary"", ""High Guard"", ""Lycanthrope"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Druid (Domain)"", ""Monk - Combat"", ""Monk"", ""Alchemist"", ""Character Info - Simple"", ""Character Info"", ""Spell Book (Large)"", ""Monk"", ""Archivist"", ""Artificer"", ""Extended Cleric"", ""Factotum"", ""Favoured Soul"", ""Ninja"", ""Spirit Shaman"", ""Inquisitor"", ""Incarnate"", ""Blight Druid (Domain)"", ""Ardent"", ""Blank Character Info"", ""Divine Mind"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Psychic Warrior"", ""Swordsage"", ""Combat - Simple"", ""Eidolon - Combat"", ""Blight Druid (Familiar)"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Combat - simple"", ""Druid"""
24,Knowledge: The Planes,,6,,5,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"""
25,Knowledge: Nature,,6,,5,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"""
26,Knowledge: Religion,,6,,5,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"""
27,Knowledge: Dungeoneering,,6,,5,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"""
28,Knowledge: Arcana,,6,,5,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"""
29,Survival,,108,,15,"""Character Info"", ""Animal Companion"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
30,DEX,,174136,,56,"""Character Info"", ""Combat"", ""Savage Barbarian"", ""Scarred Rager"", ""Ranger - Combat"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""Fighter"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""Breaker"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""NPC"", ""Alchemist"", ""Kingdom"", ""Psionics - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Barbarian - Character Info"", ""Panther Warrior"", ""Brutal Pugilist"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Eidolon - Combat"", ""Ranger - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Animal Companion"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Character Info"", ""Combat - Simple"", ""Eidolon"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Drunken Brute"", ""Wild Shape"", ""Factotum"", ""Gunslinger"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"""
31,Stealth,,10,,9,"""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
32,Spellcraft,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
33,Sleight of Hand,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
34,Sense Motive,,118,,16,"""Character Info"", ""Animal Companion"", ""Inquisitor"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
35,+ Size|  diff x4,,66,,9,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
36,Ride,,98,,14,"""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
37,Perception,,151,,15,"""Character Info"", ""Animal Companion"", ""Protectorate Artillerist"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"", ""Scout"", ""NPC Group"", ""NPC"", ""Divine Mind"", ""Party"", ""Cryptic"", ""Psionics - Character Info"""
38,Linguistics,,9,,8,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
39,Intimidate,,107,,14,"""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""NPC Group"""
40,Heal,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
41,Handle Animal,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
42,Fly,,11,,9,"""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
43,Escape Artist,,108,,15,"""Character Info"", ""Animal Companion"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
44,Disguise,,98,,14,"""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
45,Disable Device,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
46,Diplomacy,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
47,Climb,,118,,15,"""Character Info"", ""Animal Companion"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"""
48,Bluff,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
49,Appraise,,97,,13,"""Character Info"", ""Barbarian - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"""
50,INT,,5,+ INT| per level,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
50,per level,,5,+ INT| per level,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
51,CON,,5,+ CON| per level,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
51,per level,,5,+ CON| per level,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
52,+1 hp or skill rank per level,,5,,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
53,Favoured class,,5,,4,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
54,Acrobatics,,10,,9,"""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
55,Untrained,,69,,11,"""Character Info"", ""Barbarian - Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
56,Hit Die,,58,,9,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
57,Level|Adjustment,,69,,11,"""Character Info"", ""Barbarian - Character Info"", ""Character Info - simple"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Feats"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"""
58,Skill Ranks,,58,,9,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
59,Armour|Check|Penalty,Armor|Check|Penalty,56,,8,"""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
60,Misc,,36185,,154,"""Character Info"", ""Combat"", ""Kingdom"", ""Titan Mauler"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""Animal Speaker"", ""Arcane Duelist"", ""Archaeologist"", ""Archivist"", ""Paladin"", ""Celebrity"", ""Aegis"", ""Priest"", ""Court Bard"", ""Daredevil"", ""Demagogue"", ""Dervish Dancer"", ""Detective"", ""Dirge Bard"", ""Geisha"", ""Magician"", ""Sandman"", ""Cryptic"", ""Rogue"", ""Witch Hunter"", ""Savage Skald"", ""Sea Singer"", ""Songhealer"", ""Sound Striker"", ""Street Performer"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Monk - Combat (without Flurry of Blows)"", ""Imperial Man-at-arms"", ""Antipaladin"", ""Oath against Corruption"", ""Apothecary"", ""Barbarian - Character Info"", ""Oath against Fiends"", ""Oath against Savagery"", ""Oath against the Wyrm"", ""Oath against Undeath"", ""Oath of Charity"", ""Oath of Chastity"", ""Psion (old)"", ""Oath of Loyalty"", ""Oath of Vengeance"", ""Oathbound Paladin"", ""Fist of the Dragon"", ""Battle Scout"", ""Barbarian - Combat"", ""Beast Master"", ""Deep Walker"", ""Guide"", ""Horse Lord"", ""Psion"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Spirit Ranger"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Monk"", ""High Guard"", ""Paladin"", ""Ranger"", ""Wild Shape"", ""Dragon Shaman"", ""Khalid Asad"", ""Dread Necromancer"", ""Duskblade"", ""Extended Cleric"", ""Extended Paladin"", ""Factotum"", ""Trapper"", ""Blank Character Info"", ""Hexblade"", ""Sorcerer + Metamagic"", ""Death Master"", ""Jester"", ""Druid (Domain)"", ""Mountebank"", ""Savant"", ""Incarnate"", ""Soulborn"", ""Urban Ranger"", ""Totemist"", ""Ardent"", ""Combat - Simple"", ""Divine Mind"", ""Lurk"", ""Psicrystal"", ""Panther Warrior"", ""Psion"", ""Psionic Character Info"", ""Psionic Combat"", ""Barbarian"", ""Psychic Warrior"", ""Soulknife v2"", ""Soulknife"", ""Wilder"", ""Combat"", ""Truenamer"", ""Animal Companion"", ""Protectorate Artillerist"", ""Bard"", ""Character Info - simple"", ""Warden"", ""Cleric"", ""Combat - simple"", ""Wyrdcaster"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Archery"", ""Druid (Animal Companion)"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Wild Stalker"", ""Ranger"", ""Alchemist"", ""Animal Companion"", ""Cavalier"", ""Inquisitor"", ""Eidolon - Combat"", ""Eidolon"", ""Psychic Warrior"", ""Magus"", ""Gunslinger"", ""Scout"", ""Ninja"", ""Ronin"", ""Samurai"", ""Lycanthrope"", ""Bard"", ""Armoured Hulk"", ""Breaker"", ""Brutal Pugilist"", ""Soulknife"", ""Drunken Brute"", ""NPC"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Cleric"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Wilder"""
61,Skill|Bonus,,69,,11,"""Character Info"", ""Barbarian - Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"""
62,"Racial,|Feats",,3,,2,"""Character Info"", ""Psionics - Character Info"""
