"Frame number","Original","Translation","Count","Part of","File count","Files"
"23","WIS","","21991","","96","""Character Info"", ""Combat"", ""Drunken Master"", ""Flowing Monk"", ""Ranger - Archery"", ""Hungry Ghost Monk"", ""Ki Mystic"", ""Manoeuvre Master"", ""Cleric"", ""Martial Artist"", ""Master of Many Styles"", ""Monk - Combat (without Flurry of Blows)"", ""Eidolon"", ""Monk of the Empty Hand"", ""Monk of the Four Winds"", ""Monk of the Healing Hand"", ""Ranger - Character Info"", ""Monk of the Lotus"", ""Monk of the Sacred Mountain"", ""Sensei"", ""Sohei"", ""Barbarian - Character Info"", ""Weapon Adept"", ""Gunslinger"", ""Zen Archer"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Ranger - Combat"", ""Falconer"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Animal Companion"", ""Barbarian - Combat"", ""Skirmisher"", ""Spirit Ranger"", ""Trapper"", ""Trophy Hunter"", ""Ranger - Two-weapon fighting"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""NPC"", ""Feats"", ""Kingdom Info"", ""Psionics - Character Info"", ""Druid (Animal Companion)"", ""Psychic Warrior"", ""Priest"", ""Witch Hunter"", ""Ranger"", ""Cleric of the Kaga"", ""Janissary"", ""High Guard"", ""Lycanthrope"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Druid (Domain)"", ""Monk - Combat"", ""Monk"", ""Alchemist"", ""Character Info - Simple"", ""Character Info"", ""Spell Book (Large)"", ""Monk"", ""Archivist"", ""Artificer"", ""Extended Cleric"", ""Factotum"", ""Favoured Soul"", ""Ninja"", ""Spirit Shaman"", ""Inquisitor"", ""Incarnate"", ""Blight Druid (Domain)"", ""Ardent"", ""Blank Character Info"", ""Divine Mind"", ""Psicrystal"", ""Psionic Character Info"", ""Psionic Combat"", ""Psychic Warrior"", ""Swordsage"", ""Combat - Simple"", ""Eidolon - Combat"", ""Blight Druid (Familiar)"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Cleric"", ""Combat - simple"", ""Druid"""
"24","Knowledge: The Planes","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"""
"25","Knowledge: Nature","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"""
"26","Knowledge: Religion","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"""
"27","Knowledge: Dungeoneering","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"""
"28","Knowledge: Arcana","","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"""
"29","Survival","","118","","16","""Character Info"", ""Animal Companion"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"30","DEX","","181136","","56","""Character Info"", ""Combat"", ""Savage Barbarian"", ""Scarred Rager"", ""Ranger - Combat"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""Fighter"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""Breaker"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""NPC"", ""Alchemist"", ""Kingdom Info"", ""Psionics - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Barbarian - Character Info"", ""Panther Warrior"", ""Brutal Pugilist"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Monk - Combat"", ""Eidolon - Combat"", ""Ranger - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Psicrystal"", ""Psionic Character Info"", ""Animal Companion"", ""Psionic Combat"", ""Soulknife v2"", ""Soulknife"", ""Blank Character Info"", ""Combat - Simple"", ""Eidolon"", ""Combat"", ""Animal Companion"", ""Character Info - simple"", ""Combat - simple"", ""Drunken Brute"", ""Wild Shape"", ""Factotum"", ""Gunslinger"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"""
"31","Stealth","","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"""
"32","Spellcraft","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"33","Sleight of Hand","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"34","Sense Motive","","128","","17","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Psionics - Character Info"""
"35","+ Size|  diff x4","","76","","10","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"36","Ride","","108","","15","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"""
"37","Perception","","161","","16","""Character Info"", ""Animal Companion"", ""Cryptic"", ""Psionics - Character Info"", ""Protectorate Artillerist"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"", ""Scout"", ""NPC Group"", ""NPC"", ""Divine Mind"", ""Party"", ""Kingdom Info"""
"38","Linguistics","","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"""
"39","Intimidate","","117","","15","""Character Info"", ""Barbarian - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"""
"40","Heal","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"41","Handle Animal","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"42","Fly","","12","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"""
"43","Escape Artist","","118","","16","""Character Info"", ""Animal Companion"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"44","Disguise","","108","","15","""Character Info"", ""Barbarian - Character Info"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Savant"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"""
"45","Disable Device","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"46","Diplomacy","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"47","Climb","","128","","16","""Character Info"", ""Animal Companion"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Animal Companion"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"""
"48","Bluff","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"49","Appraise","","107","","14","""Character Info"", ""Barbarian - Character Info"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"""
"50","INT","","5","+ INT| per level","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"50","per level","","5","+ INT| per level","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"51","CON","","5","+ CON| per level","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"51","per level","","5","+ CON| per level","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"52","+1 hp or skill rank per level","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"53","Favoured class","","5","","4","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"""
"54","Acrobatics","","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""NPC Group"", ""NPC"", ""Party"", ""Kingdom Info"", ""Psionics - Character Info"""
"55","Untrained","","79","","12","""Character Info"", ""Barbarian - Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psicrystal"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"""
"56","Hit Die","","58","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"57","Level|Adjustment","","69","","11","""Character Info"", ""Barbarian - Character Info"", ""Character Info - simple"", ""Psionic Character Info"", ""Ranger - Character Info"", ""Feats"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Animal Companion"""
"58","Skill Ranks","","58","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Blank Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
"59","Armour|Check|Penalty","Armor|Check|Penalty","66","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Kingdom Info"", ""Psionics - Character Info"", ""Character Info - Simple"", ""Character Info"", ""Character Info - simple"", ""Psionic Character Info"""
