"Frame number","Original","Translation","Count","Part of","File count","Files"
"29","INT","IN","152","","46","""Character Info"", ""Animal Companion"", ""Chameleon"", ""Charlatan"", ""Rogue"", ""Cutpurse"", ""Driver"", ""Investigator"", ""Knife Master"", ""Pirate"", ""Poisoner"", ""Rake"", ""Ninja"", ""Roof Runner"", ""Sanctified Rogue"", ""Scout"", ""Wizard"", ""Sniper"", ""Spy"", ""Survivalist"", ""Swashbuckler"", ""Thug"", ""Trapsmith"", ""Feats"", ""Build Character"", ""NPC"", ""Kingdom"", ""Aegis"", ""Barbarian - Character Info"", ""Cryptic"", ""Psion (old)"", ""Psion"", ""Psionics - Character Info"", ""Apothecary"", ""Lycanthrope"", ""Protectorate Artillerist"", ""Ranger - Character Info"", ""Alchemist"", ""Witch"", ""Eidolon"", ""Magus"", ""Spell Book (Large)"", ""World Walker - Character Info"", ""Acrobat"", ""Bandit"", ""Burglar"""
"35","CHA","CH","330","","122","""Character Info"", ""Animal Companion"", ""Crossblooded Sorcerer"", ""Druid (Domain)"", ""World Walker - Character Info"", ""Antipaladin"", ""Oath against Corruption"", ""Oath against Fiends"", ""Oath against Savagery"", ""Oath against the Wyrm"", ""Oath against Undeath"", ""Oath of Charity"", ""Oath of Chastity"", ""Build Character"", ""Oath of Loyalty"", ""Ranger - Archery"", ""Oath of Vengeance"", ""Oathbound Paladin"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""NPC"", ""Shapeshifter"", ""Skirmisher"", ""Ranger - Two-weapon fighting"", ""Kingdom"", ""Cryptic"", ""Psionics - Character Info"", ""Wilder"", ""Priest"", ""Shaman"", ""Ranger - Character Info"", ""Witch Hunter"", ""High Guard"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Ranger"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Alchemist"", ""Oracle"", ""Eidolon"", ""Spirit Ranger"", ""Summoner"", ""Ninja"", ""Character Background - Extra"", ""Feats"", ""Bard"", ""Lycanthrope"", ""Spell Book (Large)"", ""Animal Speaker"", ""Arcane Duelist"", ""Archaeologist"", ""Trapper"", ""Archivist"", ""Celebrity"", ""Court Bard"", ""Daredevil"", ""Demagogue"", ""Cleric"", ""Dervish Dancer"", ""Detective"", ""Dirge Bard"", ""Geisha"", ""Urban Ranger"", ""Magician"", ""Sandman"", ""Savage Skald"", ""Sea Singer"", ""Songhealer"", ""Sound Striker"", ""Paladin"", ""Street Performer"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Warden"", ""Crusader"", ""Evangelist"", ""Merciful Healer"", ""Separatist"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Sorcerer"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Wild Stalker"", ""Arctic Druid (Domain)"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Cave Druid (Domain)"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Barbarian - Character Info"", ""Jungle Druid (Domain)"", ""Bandit"", ""Menhir Savant (Animal Companion)"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Druid (Animal Companion)"", ""Charlatan"", ""Reincarnated Druid (Animal Companion)"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Storm Druid"", ""Swamp Druid (Animal Companion)"", ""Swamp Druid (Domain)"", ""Urban Druid"", ""World Walker (Animal Companion)"", ""World Walker (Domain)"""
"36","Use Magical Device","Magischen Gegenstand benutzen","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"37","STR","ST","135","","42","""Character Info"", ""Combat"", ""Brutal Pugilist"", ""Drunken Brute"", ""Animal Companion"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Sea Reaver"", ""Ranger - Combat"", ""Superstitious Barbarian"", ""Titan Mauler"", ""True Primitive"", ""Fighter"", ""Urban Barbarian"", ""Wild Rager"", ""World Walker - Character Info"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Build Character"", ""Alchemist"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Soulknife"", ""Barbarian - Character Info"", ""Fist of the Dragon"", ""Panther Warrior"", ""Barbarian - Combat"", ""Barbarian"", ""Wild Shape"", ""Eidolon - Combat"", ""Monk - Combat"", ""Ranger - Character Info"", ""Eidolon"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"", ""Breaker"""
"38","Swim","Schwimmen","13","","11","""Character Info"", ""Animal Companion"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"39","WIS","WE","309","","110","""Character Info"", ""Combat"", ""Khalid Asad"", ""Spirit Ranger"", ""Trapper"", ""Trophy Hunter"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""Build Character"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Protectorate Artillerist"", ""Wyrdcaster"", ""Ranger - Character Info"", ""Ranger - Combat"", ""Ranger - Two-weapon fighting"", ""Ranger"", ""Alchemist"", ""Inquisitor"", ""Eidolon - Combat"", ""Ranger - Archery"", ""Eidolon"", ""Gunslinger"", ""Animal Companion"", ""Feats"", ""Lycanthrope"", ""Spell Book (Large)"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Crusader"", ""Divine Strategist"", ""Psychic Warrior"", ""Evangelist"", ""Merciful Healer"", ""Separatist"", ""Cleric"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Arctic Druid (Domain)"", ""Priest"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Cave Druid (Domain)"", ""Barbarian - Character Info"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Jungle Druid (Domain)"", ""Menhir Savant (Animal Companion)"", ""Witch Hunter"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Mountain Druid (Domain)"", ""Barbarian - Combat"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Reincarnated Druid (Animal Companion)"", ""Cleric of the Kaga"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Storm Druid"", ""Swamp Druid (Animal Companion)"", ""Swamp Druid (Domain)"", ""Druid (Animal Companion)"", ""Urban Druid"", ""World Walker (Animal Companion)"", ""World Walker (Domain)"", ""Janissary"", ""World Walker - Character Info"", ""Drunken Master"", ""Flowing Monk"", ""Hungry Ghost Monk"", ""Ki Mystic"", ""Manoeuvre Master"", ""Martial Artist"", ""Druid (Domain)"", ""Master of Many Styles"", ""Monk - Combat (without Flurry of Blows)"", ""High Guard"", ""Monk of the Empty Hand"", ""Monk of the Four Winds"", ""Monk of the Healing Hand"", ""Monk of the Lotus"", ""Monk of the Sacred Mountain"", ""Sensei"", ""Sohei"", ""Weapon Adept"", ""Monk - Combat"", ""Zen Archer"", ""Imperial Man-at-arms"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Falconer"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Monk"""
"40","Knowledge: The Planes","Wissen: Die Ebenen","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"41","Knowledge: Nature","Wissen: Natur","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"42","Knowledge: Religion","Wissen: Religion","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"43","Knowledge: Dungeoneering","Wissen: Gewölbekunde","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"44","Knowledge: Arcana","Wissen: Arkanes","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"45","Survival","Überlebenskunst","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"46","DEX","GE","185","","43","""Character Info"", ""Combat"", ""Breaker"", ""Brutal Pugilist"", ""Animal Companion"", ""Drunken Brute"", ""Elemental Kin"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Ranger - Combat"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""Fighter"", ""True Primitive"", ""Urban Barbarian"", ""Wild Rager"", ""World Walker - Character Info"", ""Monk - Combat (without Flurry of Blows)"", ""Wild Stalker"", ""Alchemist"", ""Build Character"", ""NPC"", ""Kingdom"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Soulknife"", ""Fist of the Dragon"", ""Panther Warrior"", ""Barbarian - Combat"", ""Barbarian"", ""Eidolon - Combat"", ""Wild Shape"", ""Monk - Combat"", ""Ranger - Character Info"", ""Eidolon"", ""Gunslinger"", ""Feats"", ""Lycanthrope"", ""Armoured Hulk"""
"47","Stealth","Heimlichkeit","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"50","Spellcraft","Zauberkunde","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"52","Sleight of Hand","Fingerfertigkeit","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"55","Sense Motive","Motiv erkennen","12","","11","""Character Info"", ""Animal Companion"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"""
"57","if larger/|smaller","","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"59","Ride","Reiten","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"62","Perception","Wahrnehmung","21","","19","""Character Info"", ""Animal Companion"", ""Protectorate Artillerist"", ""Rogue"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Ninja"", ""World Walker - Character Info"", ""Bandit"", ""Burglar"", ""Sanctified Rogue"", ""Scout"", ""Trapsmith"", ""NPC Group"", ""NPC"", ""Party"", ""Cryptic"", ""Psionics - Character Info"""
"64","Linguistics","Sprachenkunde","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"66","Intimidate","Einschüchtern","11","","10","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Inquisitor"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"68","Heal","Heilkunde","11","","10","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""Merciful Healer"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"70","Handle Animal","Mit Tieren umgehen","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"75","Fly","Fliegen","13","","11","""Character Info"", ""Animal Companion"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"77","Escape Artist","Entfesslungskunst","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"79","Disguise","Verkleiden","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"81","Disable Device","Mechanismus ausschalten","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"83","Diplomacy","Diplomatie","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"85","Climb","Klettern","13","","11","""Character Info"", ""Animal Companion"", ""Party"", ""Psionics - Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Build Character"", ""NPC Group"", ""NPC"""
"88","Bluff","Bluffen","11","","10","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Spy"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"90","Appraise","Schätzen","10","","9","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"93","INT","IN","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"93","per level","pro Stufe","7","+ INT| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"94","CON","KO","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"94","per level","pro Stufe","7","+ CON| per level","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"95","+1 hp or skill rank per level","+1 TP oder Fertigkeitsrang pro Stufe","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"96","Favoured class","Bevorzugte Klasse ","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"97","Acrobatics","Akrobatik","11","","10","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC Group"", ""NPC"", ""Party"", ""Psionics - Character Info"""
"98","Untrained","Ungeübt","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"99","Hit Die","Trefferwürfel","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"100","Level|Adjustment","Stufen-|Anpassung","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Feats"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"101","Skill Ranks","Fertigkeitsränge","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Build Character"", ""Psionics - Character Info"""
"102","Armour|Check|Penalty","Rüstungs-|malus|","6","","5","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"103","Misc","Sonstiges","470","","171","""Character Info"", ""Combat"", ""Oath against Corruption"", ""Hurler"", ""Invulnerable Rager"", ""Mounted Fury"", ""Savage Barbarian"", ""Scarred Rager"", ""Cleric"", ""Sea Reaver"", ""Superstitious Barbarian"", ""Titan Mauler"", ""True Primitive"", ""Oath against Fiends"", ""Urban Barbarian"", ""Wild Rager"", ""Animal Speaker"", ""Arcane Duelist"", ""Archaeologist"", ""Archivist"", ""Paladin"", ""Celebrity"", ""Court Bard"", ""Daredevil"", ""Oath against Savagery"", ""Demagogue"", ""Dervish Dancer"", ""Detective"", ""Dirge Bard"", ""Geisha"", ""Magician"", ""Sandman"", ""Rogue"", ""Savage Skald"", ""Sea Singer"", ""Druid (Domain)"", ""Songhealer"", ""Sound Striker"", ""Street Performer"", ""Cleric - one domain"", ""Cloistered Cleric"", ""Crusader"", ""Evangelist"", ""Merciful Healer"", ""Barbarian - Character Info"", ""Separatist"", ""Oath against the Wyrm"", ""Theologian"", ""Undead Lord"", ""Aquatic Druid (Animal Companion)"", ""Aquatic Druid (Domain)"", ""Arctic Druid (Animal Companion)"", ""Arctic Druid (Domain)"", ""Blight Druid (Domain)"", ""Blight Druid (Familiar)"", ""Cave Druid (Animal Companion)"", ""Barbarian - Combat"", ""Oath against Undeath"", ""Cave Druid (Domain)"", ""Desert Druid (Animal Companion)"", ""Desert Druid (Domain)"", ""Jungle Druid (Animal Companion)"", ""Jungle Druid (Domain)"", ""Menhir Savant (Animal Companion)"", ""Menhir Savant (Domain)"", ""Mooncaller (Animal Companion)"", ""Mooncaller (Domain)"", ""Mountain Druid (Animal Companion)"", ""Oath of Charity"", ""Barbarian"", ""Mountain Druid (Domain)"", ""Pack Lord"", ""Plains Druid (Animal Companion)"", ""Plains Druid (Domain)"", ""Reincarnated Druid (Animal Companion)"", ""Reincarnated Druid (Domain)"", ""Shaman (Animal Companion)"", ""Shaman (Domain)"", ""Storm Druid"", ""Oath of Chastity"", ""Swamp Druid (Animal Companion)"", ""Oath of Loyalty"", ""Oath of Vengeance"", ""Druid (Animal Companion)"", ""Oathbound Paladin"", ""Battle Scout"", ""Beast Master"", ""Deep Walker"", ""Wild Shape"", ""Guide"", ""Horse Lord"", ""Infiltrator"", ""Shapeshifter"", ""Skirmisher"", ""Swamp Druid (Domain)"", ""Spirit Ranger"", ""Trapper"", ""Urban Ranger"", ""Warden"", ""Wild Stalker"", ""Monk - Combat"", ""Acrobat"", ""Bandit"", ""Burglar"", ""Chameleon"", ""Urban Druid"", ""Charlatan"", ""Cutpurse"", ""Driver"", ""Investigator"", ""Knife Master"", ""Pirate"", ""Ranger - Archery"", ""Poisoner"", ""Rake"", ""Roof Runner"", ""World Walker (Animal Companion)"", ""Sanctified Rogue"", ""Scout"", ""Sniper"", ""Spy"", ""Survivalist"", ""Swashbuckler"", ""Thug"", ""Ranger - Character Info"", ""Trapsmith"", ""NPC"", ""World Walker (Domain)"", ""Kingdom"", ""Aegis"", ""Cryptic"", ""Psion (old)"", ""Psion"", ""Psionics - Character Info"", ""Psychic Warrior"", ""Soulknife"", ""Ranger - Combat"", ""Wilder"", ""World Walker - Character Info"", ""Priest"", ""Witch Hunter"", ""Apothecary"", ""Fist of the Dragon"", ""High Guard"", ""Imperial Man-at-arms"", ""Khalid Asad"", ""Panther Warrior"", ""Protectorate Artillerist"", ""Ranger - Two-weapon fighting"", ""Monk - Combat (without Flurry of Blows)"", ""Wyrdcaster"", ""Ranger"", ""Alchemist"", ""Animal Companion"", ""Cavalier"", ""Inquisitor"", ""Eidolon - Combat"", ""Eidolon"", ""Magus"", ""Gunslinger"", ""Antipaladin"", ""Ninja"", ""Ronin"", ""Samurai"", ""Lycanthrope"", ""Bard"", ""Armoured Hulk"", ""Breaker"", ""Brutal Pugilist"", ""Drunken Brute"", ""Elemental Kin"""
"104","Skill|Bonus","Fertigkeits-|bonus","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"105","Racial,|Feats","Volk,|Talente","3","","2","""Character Info"", ""Psionics - Character Info"""
"106","Ranks","Ränge","9","","8","""Character Info"", ""Animal Companion"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""NPC"", ""Psionics - Character Info"""
"107","Knowledge - INT|Profession - WIS","Wissen - IN|Beruf - WE","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
"108","Other skills:|Craft - INT|Perform - CHA","Andere Fertigkeiten:|Handwerks - IN|Auftreten – CH","7","","6","""Character Info"", ""Barbarian - Character Info"", ""Ranger - Character Info"", ""Eidolon"", ""World Walker - Character Info"", ""Psionics - Character Info"""
